shop_id,mac,intensity,time
369,00:00:00:00:74:F1,-78,2018-05-16 22:00:06
369,00:00:00:00:74:F1,-78,2018-05-16 22:00:08
369,00:00:00:00:74:F1,-52,2018-05-16 22:01:06
369,00:00:00:00:74:F1,-78,2018-05-16 22:01:08
369,00:00:00:00:74:F1,-85,2018-05-16 22:02:06
369,00:00:00:00:74:F1,-77,2018-05-16 22:02:08
369,00:00:00:00:74:F1,-83,2018-05-16 22:03:06
369,00:00:00:00:74:F1,-79,2018-05-16 22:03:08
369,00:00:00:00:74:F1,-86,2018-05-16 22:04:06
369,00:00:00:00:74:F1,-82,2018-05-16 22:04:08
369,00:00:00:00:74:F1,-84,2018-05-16 22:05:06
369,00:00:00:00:74:F1,-48,2018-05-16 22:05:08
369,00:00:00:00:74:F1,-86,2018-05-16 22:06:06
369,00:00:00:00:74:F1,-82,2018-05-16 22:06:08
369,00:00:00:00:74:F1,-78,2018-05-16 22:07:08
369,00:00:00:00:74:F1,-86,2018-05-16 22:08:07
369,00:00:00:00:74:F1,-52,2018-05-16 22:09:07
369,00:00:00:00:74:F1,-83,2018-05-16 22:09:08
369,00:00:00:00:74:F1,-89,2018-05-16 22:10:07
369,00:00:00:00:74:F1,-86,2018-05-16 22:11:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:11:08
369,00:00:00:00:74:F1,-86,2018-05-16 22:12:07
369,00:00:00:00:74:F1,-80,2018-05-16 22:12:08
369,00:00:00:00:74:F1,-86,2018-05-16 22:13:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:13:08
369,00:00:00:00:74:F1,-86,2018-05-16 22:14:07
369,00:00:00:00:74:F1,-53,2018-05-16 22:14:08
369,00:00:00:00:74:F1,-76,2018-05-16 22:15:07
369,00:00:00:00:74:F1,-46,2018-05-16 22:15:08
369,00:00:00:00:74:F1,-89,2018-05-16 22:16:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:16:08
369,00:00:00:00:74:F1,-79,2018-05-16 22:17:08
369,00:00:00:00:74:F1,-81,2018-05-16 22:18:08
369,00:00:00:00:74:F1,-86,2018-05-16 22:19:07
369,00:00:00:00:74:F1,-34,2018-05-16 22:19:08
369,00:00:00:00:74:F1,-63,2018-05-16 22:20:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:20:08
369,00:00:00:00:74:F1,-87,2018-05-16 22:21:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:21:08
369,00:00:00:00:74:F1,-71,2018-05-16 22:22:07
369,00:00:00:00:74:F1,-80,2018-05-16 22:22:08
369,00:00:00:00:74:F1,-91,2018-05-16 22:23:07
369,00:00:00:00:74:F1,-70,2018-05-16 22:23:08
369,00:00:00:00:74:F1,-83,2018-05-16 22:24:07
369,00:00:00:00:74:F1,-77,2018-05-16 22:24:08
369,00:00:00:00:74:F1,-60,2018-05-16 22:25:07
369,00:00:00:00:74:F1,-48,2018-05-16 22:25:08
369,00:00:00:00:74:F1,-52,2018-05-16 22:26:07
369,00:00:00:00:74:F1,-89,2018-05-16 22:26:08
369,00:00:00:00:74:F1,-87,2018-05-16 22:27:07
369,00:00:00:00:74:F1,-53,2018-05-16 22:27:09
369,00:00:00:00:74:F1,-84,2018-05-16 22:29:07
369,00:00:00:00:74:F1,-67,2018-05-16 22:30:07
369,00:00:00:00:74:F1,-55,2018-05-16 22:30:09
369,00:00:00:00:74:F1,-89,2018-05-16 22:31:07
369,00:00:00:00:74:F1,-86,2018-05-16 22:32:07
369,00:00:00:00:74:F1,-92,2018-05-16 22:32:09
369,00:00:00:00:74:F1,-86,2018-05-16 22:33:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:33:09
369,00:00:00:00:74:F1,-87,2018-05-16 22:34:07
369,00:00:00:00:74:F1,-85,2018-05-16 22:34:09
369,00:00:00:00:74:F1,-86,2018-05-16 22:36:07
369,00:00:00:00:74:F1,-87,2018-05-16 22:37:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:37:09
369,00:00:00:00:74:F1,-86,2018-05-16 22:38:07
369,00:00:00:00:74:F1,-70,2018-05-16 22:39:07
369,00:00:00:00:74:F1,-87,2018-05-16 22:39:09
369,00:00:00:00:74:F1,-86,2018-05-16 22:40:07
369,00:00:00:00:74:F1,-74,2018-05-16 22:40:09
369,00:00:00:00:74:F1,-86,2018-05-16 22:41:07
369,00:00:00:00:74:F1,-83,2018-05-16 22:41:09
369,00:00:00:00:74:F1,-74,2018-05-16 22:42:07
369,00:00:00:00:74:F1,-86,2018-05-16 22:43:07
369,00:00:00:00:74:F1,-82,2018-05-16 22:43:09
369,00:00:00:00:74:F1,-42,2018-05-16 22:44:07
369,00:00:00:00:74:F1,-80,2018-05-16 22:44:09
369,00:00:00:00:74:F1,-86,2018-05-16 22:45:07
369,00:00:00:00:74:F1,-34,2018-05-16 22:45:09
369,00:00:00:00:74:F1,-94,2018-05-16 22:46:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:46:09
369,00:00:00:00:74:F1,-57,2018-05-16 22:47:07
369,00:00:00:00:74:F1,-89,2018-05-16 22:47:09
369,00:00:00:00:74:F1,-77,2018-05-16 22:48:09
369,00:00:00:00:74:F1,-89,2018-05-16 22:49:07
369,00:00:00:00:74:F1,-79,2018-05-16 22:50:09
369,00:00:00:00:74:F1,-79,2018-05-16 22:51:09
369,00:00:00:00:74:F1,-72,2018-05-16 22:52:07
369,00:00:00:00:74:F1,-89,2018-05-16 22:52:09
369,00:00:00:00:74:F1,-81,2018-05-16 22:53:09
369,00:00:00:00:74:F1,-65,2018-05-16 22:54:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:54:09
369,00:00:00:00:74:F1,-82,2018-05-16 22:55:09
369,00:00:00:00:74:F1,-86,2018-05-16 22:56:07
369,00:00:00:00:74:F1,-80,2018-05-16 22:56:09
369,00:00:00:00:74:F1,-83,2018-05-16 22:57:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:57:09
369,00:00:00:00:74:F1,-52,2018-05-16 22:58:07
369,00:00:00:00:74:F1,-72,2018-05-16 22:59:07
369,00:00:00:00:74:F1,-78,2018-05-16 22:59:09
369,00:95:69:C6:60:01,-90,2018-05-16 22:01:08
369,00:95:69:C6:60:01,-92,2018-05-16 22:02:08
369,00:95:69:C6:60:01,-91,2018-05-16 22:04:08
369,00:95:69:C6:60:01,-88,2018-05-16 22:05:08
369,00:95:69:C6:60:01,-86,2018-05-16 22:07:08
369,00:95:69:C6:60:01,-96,2018-05-16 22:08:07
369,00:95:69:C6:60:01,-93,2018-05-16 22:08:08
369,00:95:69:C6:60:01,-89,2018-05-16 22:09:08
369,00:95:69:C6:60:01,-90,2018-05-16 22:12:08
369,00:95:69:C6:60:01,-89,2018-05-16 22:15:08
369,00:95:69:C6:60:01,-92,2018-05-16 22:19:08
369,00:95:69:C6:60:01,-87,2018-05-16 22:23:08
369,00:95:69:C6:60:01,-93,2018-05-16 22:24:08
369,00:95:69:C6:60:01,-86,2018-05-16 22:25:08
