shop_id,mac,intensity,time
110,00:00:00:00:74:F1,-47,2018-05-22 05:00:12
110,00:00:00:00:74:F1,-61,2018-05-22 05:01:12
110,00:00:00:00:74:F1,-72,2018-05-22 05:02:13
110,00:00:00:00:74:F1,-78,2018-05-22 05:04:13
110,00:00:00:00:74:F1,-77,2018-05-22 05:05:13
110,00:00:00:00:74:F1,-61,2018-05-22 05:06:13
110,00:00:00:00:74:F1,-77,2018-05-22 05:07:13
110,00:00:00:00:74:F1,-46,2018-05-22 05:08:13
110,00:00:00:00:74:F1,-81,2018-05-22 05:09:13
110,00:00:00:00:74:F1,-76,2018-05-22 05:11:13
110,00:00:00:00:74:F1,-78,2018-05-22 05:13:13
110,00:00:00:00:74:F1,-75,2018-05-22 05:14:13
110,00:00:00:00:74:F1,-72,2018-05-22 05:15:13
110,00:00:00:00:74:F1,-77,2018-05-22 05:19:13
110,00:00:00:00:74:F1,-78,2018-05-22 05:20:14
110,00:00:00:00:74:F1,-76,2018-05-22 05:21:13
110,00:00:00:00:74:F1,-77,2018-05-22 05:22:13
110,00:00:00:00:74:F1,-75,2018-05-22 05:23:13
110,00:00:00:00:74:F1,-44,2018-05-22 05:24:13
110,00:00:00:00:74:F1,-81,2018-05-22 05:26:14
110,00:00:00:00:74:F1,-68,2018-05-22 05:27:13
110,00:00:00:00:74:F1,-77,2018-05-22 05:28:13
110,00:00:00:00:74:F1,-70,2018-05-22 05:29:13
110,00:00:00:00:74:F1,-58,2018-05-22 05:30:13
110,00:00:00:00:74:F1,-77,2018-05-22 05:31:13
110,00:00:00:00:74:F1,-62,2018-05-22 05:32:14
110,00:00:00:00:74:F1,-66,2018-05-22 05:34:13
110,00:00:00:00:74:F1,-79,2018-05-22 05:35:13
110,00:00:00:00:74:F1,-77,2018-05-22 05:36:13
110,00:00:00:00:74:F1,-68,2018-05-22 05:38:14
110,00:00:00:00:74:F1,-47,2018-05-22 05:39:13
110,00:00:00:00:74:F1,-69,2018-05-22 05:40:13
110,00:00:00:00:74:F1,-78,2018-05-22 05:41:13
110,00:00:00:00:74:F1,-75,2018-05-22 05:42:13
110,00:00:00:00:74:F1,-59,2018-05-22 05:43:13
110,00:00:00:00:74:F1,-65,2018-05-22 05:45:13
110,00:00:00:00:74:F1,-78,2018-05-22 05:46:13
110,00:00:00:00:74:F1,-72,2018-05-22 05:48:13
110,00:00:00:00:74:F1,-47,2018-05-22 05:49:13
110,00:00:00:00:74:F1,-47,2018-05-22 05:51:13
