shop_id,mac,time
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|04|7|-60,2018-05-24 12:06:31
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|0b|1|-83,2018-05-24 12:15:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|0d|2|-58,2018-05-24 12:41:27
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-51,2018-05-24 12:27:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-52,2018-05-24 12:04:46
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-52,2018-05-24 12:24:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-52,2018-05-24 12:39:07
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:00:40
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:09:36
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:10:36
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:27:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:29:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:30:06
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:37:02
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:38:37
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 12:41:07
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:00:25
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:00:35
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:03:41
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:07:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:08:46
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:09:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:09:31
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:09:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:10:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:11:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:14:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:14:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:15:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:16:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:18:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:20:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:20:31
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:21:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:22:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:24:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:25:06
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:25:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:25:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:26:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:27:46
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:28:06
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:30:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:33:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:33:36
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:36:52
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:37:12
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:38:07
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:38:47
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:39:17
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:40:02
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:40:07
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:41:17
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:41:37
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:42:02
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:42:37
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 12:43:32
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:00:45
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:00:50
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:03:20
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:04:36
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:04:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:05:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:05:46
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:05:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:06:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:06:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:07:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:08:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:09:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:10:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:10:41
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:11:31
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:14:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:14:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:15:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:15:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:16:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:17:46
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:18:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:19:31
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:20:41
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:20:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:21:06
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:21:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:21:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:21:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:22:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:22:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:22:41
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:24:31
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:25:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:26:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:26:46
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:26:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:26:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:27:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:28:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:28:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:28:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:29:36
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:30:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:30:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:31:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:31:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:32:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:32:46
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:33:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:33:41
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:33:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:34:07
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:34:32
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:35:02
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:35:22
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:35:27
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:35:32
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:36:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:37:37
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:38:42
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:40:47
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:41:12
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:42:12
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:42:32
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 12:43:47
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-56,2018-05-24 12:01:30
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-56,2018-05-24 12:01:45
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-56,2018-05-24 12:01:50
