shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
201,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,10,-64,2018-05-26 16:02:17
201,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,7,-84,2018-05-26 16:03:53
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,10,-76,2018-05-26 16:04:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,1,-50,2018-05-26 16:04:25
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,11,-71,2018-05-26 16:05:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 16:05:32
201,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-63,2018-05-26 16:06:07
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,01,09,1,-68,2018-05-26 16:06:38
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 16:06:53
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,2,-81,2018-05-26 16:07:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 16:08:44
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 16:08:49
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 16:08:54
201,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-26 16:10:11
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,2,-74,2018-05-26 16:10:16
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,12,-61,2018-05-26 16:12:06
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,7,-69,2018-05-26 16:13:17
201,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,2,-59,2018-05-26 16:18:18
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 16:19:05
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,4,-65,2018-05-26 16:19:17
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 16:19:22
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,12,-65,2018-05-26 16:24:18
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 16:24:23
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,6,-75,2018-05-26 16:25:18
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,10,-52,2018-05-26 16:25:28
201,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-26 16:27:23
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 16:28:24
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 16:28:29
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,3,-45,2018-05-26 16:29:17
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 16:29:22
201,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-26 16:29:33
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,10,-70,2018-05-26 16:30:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 16:30:20
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 16:31:26
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,4,-64,2018-05-26 16:32:16
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 16:33:23
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,6,-46,2018-05-26 16:33:28
