shop_id,mac,time
5,00:28:F8:BB:7E:57|88:66:39:62:C6:01|02|00|6|-81,2018-05-24 17:44:22
5,00:28:F8:BB:7E:57|FF:FF:FF:FF:FF:FF|00|04|1|-60,2018-05-24 17:55:38
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|11|-55,2018-05-24 17:44:02
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|11|-55,2018-05-24 17:48:22
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|11|-56,2018-05-24 17:43:52
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|11|-56,2018-05-24 17:45:46
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|11|-58,2018-05-24 17:47:17
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|11|-58,2018-05-24 17:49:12
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|11|-59,2018-05-24 17:57:53
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|12|-53,2018-05-24 17:47:12
5,00:95:69:C6:60:18|5C:54:6D:38:B5:01|02|08|12|-55,2018-05-24 17:48:27
5,00:95:69:C6:60:18|FF:FF:FF:FF:FF:FF|00|04|10|-53,2018-05-24 17:48:17
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|1|-57,2018-05-24 17:47:27
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|1|-57,2018-05-24 17:47:52
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|1|-58,2018-05-24 17:57:33
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|1|-60,2018-05-24 17:43:17
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|1|-62,2018-05-24 17:51:33
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|1|-62,2018-05-24 17:55:58
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|1|-65,2018-05-24 17:55:38
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|2|-56,2018-05-24 17:51:18
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|2|-58,2018-05-24 17:57:03
5,00:95:69:C6:77:4C|50:6F:77:44:72:C1|02|04|2|-61,2018-05-24 17:42:52
5,00:95:69:C6:77:4C|FF:FF:FF:FF:FF:FF|00|04|8|-57,2018-05-24 17:47:46
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|11|-49,2018-05-24 17:44:42
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|11|-50,2018-05-24 17:44:12
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|11|-50,2018-05-24 17:44:22
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|11|-50,2018-05-24 17:45:02
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|11|-51,2018-05-24 17:44:32
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|11|-51,2018-05-24 17:44:37
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|11|-54,2018-05-24 17:43:12
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|12|-49,2018-05-24 17:43:42
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|12|-50,2018-05-24 17:43:22
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|12|-50,2018-05-24 17:43:27
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|12|-50,2018-05-24 17:43:32
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|12|-50,2018-05-24 17:44:52
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|12|-52,2018-05-24 17:42:17
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|12|-52,2018-05-24 17:43:07
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|01|09|12|-53,2018-05-24 17:43:02
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|04|12|-46,2018-05-24 17:47:42
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|04|9|-55,2018-05-24 17:47:46
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|10|-48,2018-05-24 17:45:46
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|10|-50,2018-05-24 17:42:42
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|10|-50,2018-05-24 17:44:27
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|10|-53,2018-05-24 17:51:03
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-49,2018-05-24 17:48:02
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-51,2018-05-24 17:44:17
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-51,2018-05-24 17:44:57
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-51,2018-05-24 17:45:17
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-51,2018-05-24 17:45:37
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-52,2018-05-24 17:44:02
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-52,2018-05-24 17:45:32
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-53,2018-05-24 17:42:07
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-53,2018-05-24 17:45:42
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-53,2018-05-24 17:56:43
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-54,2018-05-24 17:50:23
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-54,2018-05-24 17:56:23
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-54,2018-05-24 17:57:58
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-56,2018-05-24 17:44:46
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-57,2018-05-24 17:56:58
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-58,2018-05-24 17:57:48
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-60,2018-05-24 17:57:27
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|11|-60,2018-05-24 17:59:58
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|12|-52,2018-05-24 17:42:46
5,00:95:69:C6:86:7A|5C:54:6D:38:B5:01|02|08|1|-53,2018-05-24 17:42:52
5,00:95:69:C6:89:C5|50:6F:77:44:72:C1|02|04|1|-49,2018-05-24 17:53:28
5,00:95:69:C6:89:C5|50:6F:77:44:72:C1|02|04|2|-49,2018-05-24 17:47:27
5,00:95:69:C6:89:C5|50:6F:77:44:72:C1|02|04|2|-50,2018-05-24 17:50:17
5,00:95:69:C6:89:C5|50:6F:77:44:72:C1|02|04|2|-50,2018-05-24 17:51:03
5,00:95:69:C6:89:C5|50:6F:77:44:72:C1|02|04|3|-57,2018-05-24 17:45:37
5,00:95:69:C6:89:C5|50:6F:77:44:72:C1|02|08|2|-53,2018-05-24 17:50:33
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|04|1|-54,2018-05-24 17:49:46
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|04|2|-55,2018-05-24 17:47:52
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|04|2|-55,2018-05-24 17:49:27
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|04|2|-56,2018-05-24 17:50:17
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|04|2|-56,2018-05-24 17:59:18
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|04|2|-57,2018-05-24 17:44:02
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|04|2|-59,2018-05-24 17:58:38
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|08|1|-57,2018-05-24 17:45:07
5,00:95:69:D1:53:7D|50:6F:77:44:72:C2|02|08|1|-59,2018-05-24 17:42:37
5,00:95:69:D1:61:57|88:66:39:62:C2:01|00|04|9|-9,2018-05-24 17:45:52
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-10,2018-05-24 17:57:08
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-11,2018-05-24 17:42:42
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-11,2018-05-24 17:43:37
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-11,2018-05-24 17:44:02
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-11,2018-05-24 17:44:07
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-11,2018-05-24 17:44:12
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-11,2018-05-24 17:44:22
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-11,2018-05-24 17:56:48
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|11|-12,2018-05-24 17:57:38
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|12|-11,2018-05-24 17:43:12
5,00:95:69:D1:61:57|88:66:39:62:C2:01|01|09|12|-11,2018-05-24 17:44:32
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|04|10|-10,2018-05-24 17:48:17
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|04|10|-9,2018-05-24 17:58:58
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|04|11|-10,2018-05-24 17:45:57
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|04|11|-10,2018-05-24 17:46:02
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|04|11|-10,2018-05-24 17:49:52
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|04|11|-11,2018-05-24 17:48:52
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|04|1|-61,2018-05-24 17:55:58
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|04|6|-47,2018-05-24 17:47:27
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|10|-9,2018-05-24 17:43:02
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-11,2018-05-24 17:42:17
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-11,2018-05-24 17:43:07
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-12,2018-05-24 17:42:07
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-12,2018-05-24 17:43:17
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-12,2018-05-24 17:43:32
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-12,2018-05-24 17:43:46
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-12,2018-05-24 17:44:57
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-12,2018-05-24 17:56:23
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-12,2018-05-24 17:58:08
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-13,2018-05-24 17:57:13
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-13,2018-05-24 17:57:18
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|12|-12,2018-05-24 17:43:57
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|12|-12,2018-05-24 17:56:03
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|12|-12,2018-05-24 17:56:08
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|12|-12,2018-05-24 17:56:33
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|12|-12,2018-05-24 17:56:58
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|12|-13,2018-05-24 17:57:27
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|12|-9,2018-05-24 17:42:46
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|12|-9,2018-05-24 17:44:17
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|1|-10,2018-05-24 17:42:37
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|5|-45,2018-05-24 17:49:57
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|5|-56,2018-05-24 17:57:03
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|6|-63,2018-05-24 17:42:52
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|7|-36,2018-05-24 17:47:02
5,00:95:69:D1:61:57|88:66:39:62:C2:01|02|08|7|-56,2018-05-24 17:42:57
5,00:95:69:D1:61:57|FF:FF:FF:FF:FF:FF|00|04|9|-53,2018-05-24 17:58:53
5,00:95:69:D1:61:57|FF:FF:FF:FF:FF:FF|00|04|9|-59,2018-05-24 17:56:13
5,01:00:5E:7F:FF:FA|34:96:72:86:DD:93|02|00|6|-45,2018-05-24 17:46:02
5,01:00:5E:7F:FF:FA|34:96:72:86:DD:93|02|00|6|-46,2018-05-24 17:52:53
5,06:FA:28:5E:F0:AA|FF:FF:FF:FF:FF:FF|00|04|7|-73,2018-05-24 17:44:32
5,08:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 17:57:53
5,0:95:69:D1:61:57|88:66:39:62:C2:01|02|08|11|-12,2018-05-24 17:42:12
5,0E:0A:04:71:BA:D9|FF:FF:FF:FF:FF:FF|00|04|3|-77,2018-05-24 17:45:12
5,10:D0:7A:12:F5:38|88:66:39:62:C2:01|02|04|11|-50,2018-05-24 17:49:52
5,10:D0:7A:12:F5:38|88:66:39:62:C2:01|02|0c|11|-51,2018-05-24 17:52:58
5,10:D0:7A:12:F5:38|FF:FF:FF:FF:FF:FF|00|04|1|-59,2018-05-24 17:46:32
5,10:D0:7A:12:F5:38|FF:FF:FF:FF:FF:FF|02|0c|11|-51,2018-05-24 17:58:38
5,10:D0:7A:5C:7F:3A|FF:FF:FF:FF:FF:FF|00|04|10|-53,2018-05-24 17:50:07
5,10:D0:7A:5C:7F:3A|FF:FF:FF:FF:FF:FF|00|04|12|-53,2018-05-24 17:44:17
5,10:D0:7A:5C:7F:3A|FF:FF:FF:FF:FF:FF|00|04|13|-54,2018-05-24 17:43:52
5,10:D0:7A:5C:8A:F6|88:66:39:62:C6:C1|02|0c|1|-89,2018-05-24 17:51:13
5,10:D0:7A:5C:8A:F6|FF:FF:FF:FF:FF:FF|00|04|9|-91,2018-05-24 17:48:32
5,10:D0:7A:5C:8B:A4|88:66:39:62:C6:01|02|0c|6|-83,2018-05-24 17:47:42
5,10:D0:7A:5C:8B:A4|88:66:39:62:C6:01|02|0c|6|-86,2018-05-24 17:47:02
5,10:D0:7A:5C:AD:56|FF:FF:FF:FF:FF:FF|00|04|10|-51,2018-05-24 17:52:08
5,10:D0:7A:5C:AD:56|FF:FF:FF:FF:FF:FF|00|04|12|-52,2018-05-24 17:46:02
5,10:D0:7A:5C:AD:56|FF:FF:FF:FF:FF:FF|00|04|6|-77,2018-05-24 17:57:33
5,10:D0:7A:5C:C9:FE|FF:FF:FF:FF:FF:FF|00|04|1|-49,2018-05-24 17:45:12
5,10:D0:7A:5C:C9:FE|FF:FF:FF:FF:FF:FF|00|04|5|-59,2018-05-24 17:56:18
5,12:29:BA:8A:B6:0D|FF:FF:FF:FF:FF:FF|00|04|11|-74,2018-05-24 17:51:23
5,14:5F:94:A3:71:B6|88:66:39:62:C6:11|02|04|9|-84,2018-05-24 17:44:27
5,14:5F:94:A3:71:B6|FF:FF:FF:FF:FF:FF|00|04|10|-81,2018-05-24 17:48:32
5,14:5F:94:A3:71:B6|FF:FF:FF:FF:FF:FF|00|04|11|-80,2018-05-24 17:48:27
5,16:40:2E:4A:C0:7A|FF:FF:FF:FF:FF:FF|00|04|3|-81,2018-05-24 17:51:33
5,18:00:00:00:74:F1|5C:54:6D:38:B5:01|01|09|11|-66,2018-05-24 17:43:46
5,18:00:00:00:74:F1|88:66:39:62:C2:01|01|09|11|-59,2018-05-24 17:52:23
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|08|1|-58,2018-05-24 17:49:46
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|08|1|-60,2018-05-24 17:49:12
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|08|1|-60,2018-05-24 17:51:08
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|08|1|-62,2018-05-24 17:45:37
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|08|1|-63,2018-05-24 17:49:07
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|08|1|-66,2018-05-24 17:43:22
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|08|1|-68,2018-05-24 17:43:17
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|0c|1|-56,2018-05-24 17:51:18
5,18:F0:E4:63:06:A3|50:6F:77:44:72:C1|02|0c|1|-66,2018-05-24 17:49:32
5,19:00:00:00:74:F1|88:66:39:62:C2:02|01|09|11|-66,2018-05-24 17:43:52
5,1A:AF:E6:1A:F9:63|FF:FF:FF:FF:FF:FF|00|04|8|-81,2018-05-24 17:51:18
5,1C:4D:70:14:71:D4|50:6F:77:44:72:C1|02|00|1|-53,2018-05-24 17:46:02
5,1C:4D:70:14:71:D4|50:6F:77:44:72:C1|02|00|1|-55,2018-05-24 17:42:02
