shop_id,mac,time
5,00:00:00:00:74:F1|34:96:72:86:DD:93|01|09|6|-40,2018-05-24 11:55:45
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|04|11|-65,2018-05-24 11:21:29
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|04|2|-64,2018-05-24 11:22:29
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|04|7|-58,2018-05-24 11:03:28
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|0d|1|-55,2018-05-24 11:48:05
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|08|2|-58,2018-05-24 11:44:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-52,2018-05-24 11:05:38
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:01:13
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:01:38
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:04:28
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:06:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:09:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:10:03
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:10:08
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:29:49
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:54:05
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 11:54:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:00:18
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:00:23
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:00:48
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:01:43
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:02:28
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:02:33
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:03:13
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:06:53
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:07:33
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:10:23
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:11:08
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:16:39
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:17:19
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:18:49
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:19:04
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:21:14
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:22:19
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:23:54
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:27:39
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:28:34
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:28:54
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:30:04
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:30:39
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:30:44
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:31:39
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:31:54
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:35:04
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:37:55
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:38:45
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:39:35
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:41:20
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:43:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:44:15
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:47:10
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:47:30
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:47:40
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:54:10
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:54:15
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:54:20
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:56:25
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:57:10
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:58:30
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 11:59:45
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:00:53
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:00:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:01:03
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:02:43
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:05:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:06:23
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:09:53
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:10:38
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:12:48
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:12:53
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:12:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:13:14
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:15:09
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:15:29
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:17:14
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:18:14
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:18:34
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:18:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:19:34
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:20:19
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:21:39
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:23:19
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:23:29
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:24:24
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:25:14
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:25:19
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:25:34
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:25:49
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:25:54
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:26:09
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:26:24
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:26:39
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:26:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:27:29
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:28:04
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:28:24
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:29:39
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:30:24
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:30:34
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:30:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:31:04
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:31:14
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:31:19
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:31:44
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:32:04
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:32:14
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:32:44
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:33:09
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:33:49
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:34:14
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:34:24
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:34:34
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-55,2018-05-24 11:34:54
