shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-84,2018-05-24 19:00:16
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-24 19:00:31
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-24 19:03:33
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-84,2018-05-24 19:03:43
5,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,8,-50,2018-05-24 19:05:13
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-24 19:05:36
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-84,2018-05-24 19:06:01
5,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,12,-62,2018-05-24 19:07:11
5,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,7,-76,2018-05-24 19:07:16
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-24 19:09:01
5,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,12,-55,2018-05-24 19:09:21
5,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,11,-49,2018-05-24 19:10:16
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-86,2018-05-24 19:10:41
5,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,10,-65,2018-05-24 19:12:16
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-24 19:12:26
5,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,3,-60,2018-05-24 19:14:22
5,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,8,-59,2018-05-24 19:15:12
5,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,8,-72,2018-05-24 19:18:12
5,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-60,2018-05-24 19:19:02
5,00:00:00:00:74:F1,50:6F:77:44:72:C1,01,09,1,-59,2018-05-24 19:19:12
