shop_id,mac,intensity,time
369,00:00:00:00:74:F1,-88,2018-05-16 14:10:00
369,00:00:00:00:74:F1,-42,2018-05-16 14:11:00
369,00:00:00:00:74:F1,-79,2018-05-16 14:12:00
369,00:00:00:00:74:F1,-63,2018-05-16 14:13:00
369,00:00:00:00:74:F1,-71,2018-05-16 14:14:00
369,00:00:00:00:74:F1,-79,2018-05-16 14:15:00
369,00:00:00:00:74:F1,-88,2018-05-16 14:16:00
369,00:00:00:00:74:F1,-80,2018-05-16 14:17:00
369,00:00:00:00:74:F1,-79,2018-05-16 14:18:00
369,00:00:00:00:74:F1,-57,2018-05-16 14:19:00
369,00:00:00:00:74:F1,-94,2018-05-16 14:20:00
369,00:00:00:00:74:F1,-83,2018-05-16 14:21:00
369,00:00:00:00:74:F1,-85,2018-05-16 14:22:00
369,00:00:00:00:74:F1,-84,2018-05-16 14:23:00
369,00:00:00:00:74:F1,-80,2018-05-16 14:24:00
369,00:00:00:00:74:F1,-84,2018-05-16 14:25:00
369,00:00:00:00:74:F1,-82,2018-05-16 14:26:01
369,00:00:00:00:74:F1,-83,2018-05-16 14:27:00
369,00:00:00:00:74:F1,-61,2018-05-16 14:28:00
369,00:00:00:00:74:F1,-80,2018-05-16 14:29:00
369,00:00:00:00:74:F1,-87,2018-05-16 14:30:01
369,00:00:00:00:74:F1,-60,2018-05-16 14:31:01
369,00:00:00:00:74:F1,-79,2018-05-16 14:32:01
369,00:00:00:00:74:F1,-81,2018-05-16 14:33:01
369,00:00:00:00:74:F1,-73,2018-05-16 14:34:01
369,00:00:00:00:74:F1,-82,2018-05-16 14:35:01
369,00:00:00:00:74:F1,-79,2018-05-16 14:36:01
369,00:00:00:00:74:F1,-80,2018-05-16 14:37:01
369,00:00:00:00:74:F1,-90,2018-05-16 14:38:01
369,00:00:00:00:74:F1,-80,2018-05-16 14:39:01
369,00:00:00:00:74:F1,-81,2018-05-16 14:40:01
369,00:00:00:00:74:F1,-74,2018-05-16 14:41:01
369,00:00:00:00:74:F1,-80,2018-05-16 14:42:01
369,00:00:00:00:74:F1,-81,2018-05-16 14:43:01
369,00:00:00:00:74:F1,-92,2018-05-16 14:44:01
369,00:00:00:00:74:F1,-82,2018-05-16 14:45:01
369,00:00:00:00:74:F1,-81,2018-05-16 14:46:01
369,00:00:00:00:74:F1,-62,2018-05-16 14:47:01
369,00:00:00:00:74:F1,-77,2018-05-16 14:48:01
369,00:00:00:00:74:F1,-63,2018-05-16 14:49:01
369,00:00:00:00:74:F1,-78,2018-05-16 14:50:01
369,00:00:00:00:74:F1,-57,2018-05-16 14:51:01
369,00:00:00:00:74:F1,-80,2018-05-16 14:52:01
369,00:00:00:00:74:F1,-91,2018-05-16 14:53:01
369,00:00:00:00:74:F1,-74,2018-05-16 14:54:01
369,00:00:00:00:74:F1,-81,2018-05-16 14:55:01
369,00:00:00:00:74:F1,-95,2018-05-16 14:56:01
369,00:00:00:00:74:F1,-79,2018-05-16 14:57:01
369,00:00:00:00:74:F1,-75,2018-05-16 14:58:01
369,00:00:00:00:74:F1,-63,2018-05-16 14:59:01
369,00:28:F8:BB:7E:57,-71,2018-05-16 14:11:00
369,00:28:F8:BB:7E:57,-77,2018-05-16 14:12:00
369,00:28:F8:BB:7E:57,-46,2018-05-16 14:13:00
369,00:28:F8:BB:7E:57,-64,2018-05-16 14:14:00
