shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,5,-76,2018-05-26 15:00:18
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,7,-72,2018-05-26 15:01:00
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,2,-78,2018-05-26 15:02:14
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,12,-62,2018-05-26 15:03:13
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,6,-45,2018-05-26 15:03:18
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:04:45
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 15:04:55
201,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,9,-48,2018-05-26 15:05:44
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:05:54
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,11,-65,2018-05-26 15:05:59
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:06:49
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,10,-46,2018-05-26 15:08:14
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:08:34
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,6,-71,2018-05-26 15:08:39
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:08:49
201,00:00:00:00:74:F1,88:66:39:62:DA:81,00,04,10,-86,2018-05-26 15:09:29
201,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,13,-47,2018-05-26 15:10:42
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,2,-64,2018-05-26 15:11:02
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,2,-42,2018-05-26 15:11:13
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:11:28
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:11:33
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 15:12:18
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 15:12:23
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,1,-50,2018-05-26 15:12:28
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,5,-64,2018-05-26 15:12:38
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:13:08
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 15:14:23
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:15:05
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 15:15:10
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:16:19
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 15:16:24
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,9,-70,2018-05-26 15:18:15
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,11,-64,2018-05-26 15:18:58
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,6,-72,2018-05-26 15:20:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 15:20:40
201,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,7,-91,2018-05-26 15:21:30
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 15:21:50
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,3,-86,2018-05-26 15:22:30
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 15:23:39
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 15:23:44
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,2,-61,2018-05-26 15:24:31
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,11,-76,2018-05-26 15:24:36
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,10,-71,2018-05-26 15:25:16
