shop_id,mac,intensity,time
110,00:00:00:00:74:F1,-71,2018-05-22 06:00:13
110,00:00:00:00:74:F1,-81,2018-05-22 06:01:13
110,00:00:00:00:74:F1,-71,2018-05-22 06:03:13
110,00:00:00:00:74:F1,-47,2018-05-22 06:05:13
110,00:00:00:00:74:F1,-78,2018-05-22 06:06:13
110,00:00:00:00:74:F1,-76,2018-05-22 06:06:14
110,00:00:00:00:74:F1,-68,2018-05-22 06:07:14
110,00:00:00:00:74:F1,-59,2018-05-22 06:08:14
110,00:00:00:00:74:F1,-52,2018-05-22 06:10:14
110,00:00:00:00:74:F1,-77,2018-05-22 06:12:14
110,00:00:00:00:74:F1,-61,2018-05-22 06:13:14
110,00:00:00:00:74:F1,-78,2018-05-22 06:15:14
110,00:00:00:00:74:F1,-76,2018-05-22 06:16:14
110,00:00:00:00:74:F1,-48,2018-05-22 06:17:14
110,00:00:00:00:74:F1,-71,2018-05-22 06:18:14
110,00:00:00:00:74:F1,-71,2018-05-22 06:20:14
110,00:00:00:00:74:F1,-77,2018-05-22 06:21:14
110,00:00:00:00:74:F1,-80,2018-05-22 06:22:14
110,00:00:00:00:74:F1,-78,2018-05-22 06:23:14
110,00:00:00:00:74:F1,-78,2018-05-22 06:24:14
110,00:00:00:00:74:F1,-72,2018-05-22 06:26:14
110,00:00:00:00:74:F1,-83,2018-05-22 06:27:14
110,00:00:00:00:74:F1,-76,2018-05-22 06:28:14
110,00:00:00:00:74:F1,-82,2018-05-22 06:30:14
110,00:00:00:00:74:F1,-64,2018-05-22 06:31:14
110,00:00:00:00:74:F1,-50,2018-05-22 06:32:15
110,00:00:00:00:74:F1,-80,2018-05-22 06:34:14
110,00:00:00:00:74:F1,-68,2018-05-22 06:35:14
110,00:00:00:00:74:F1,-46,2018-05-22 06:37:14
110,00:00:00:00:74:F1,-76,2018-05-22 06:38:15
110,00:00:00:00:74:F1,-47,2018-05-22 06:39:14
110,00:00:00:00:74:F1,-57,2018-05-22 06:40:14
110,00:00:00:00:74:F1,-77,2018-05-22 06:41:14
110,00:00:00:00:74:F1,-75,2018-05-22 06:42:14
110,00:00:00:00:74:F1,-77,2018-05-22 06:44:15
110,00:00:00:00:74:F1,-47,2018-05-22 06:45:14
110,00:00:00:00:74:F1,-71,2018-05-22 06:46:14
110,00:00:00:00:74:F1,-50,2018-05-22 06:47:14
110,00:00:00:00:74:F1,-69,2018-05-22 06:48:14
110,00:00:00:00:74:F1,-78,2018-05-22 06:51:14
110,00:00:00:00:74:F1,-64,2018-05-22 06:52:14
110,00:00:00:00:74:F1,-55,2018-05-22 06:53:14
110,00:00:00:00:74:F1,-83,2018-05-22 06:54:14
110,00:00:00:00:74:F1,-81,2018-05-22 06:56:15
110,00:00:00:00:74:F1,-76,2018-05-22 06:58:14
110,00:00:00:00:74:F1,-77,2018-05-22 06:59:14
110,00:95:69:C6:60:01,-91,2018-05-22 06:06:13
110,00:95:69:C6:60:01,-100,2018-05-22 06:07:14
110,00:95:69:C6:60:01,-95,2018-05-22 06:13:14
110,00:95:69:C6:60:01,-92,2018-05-22 06:32:15
110,00:95:69:C6:77:4C,-54,2018-05-22 06:00:13
110,00:95:69:C6:77:4C,-54,2018-05-22 06:02:14
110,00:95:69:C6:77:4C,-55,2018-05-22 06:03:13
110,00:95:69:C6:77:4C,-57,2018-05-22 06:06:14
110,00:95:69:C6:77:4C,-55,2018-05-22 06:09:14
110,00:95:69:C6:77:4C,-53,2018-05-22 06:10:14
110,00:95:69:C6:77:4C,-60,2018-05-22 06:12:14
110,00:95:69:C6:77:4C,-60,2018-05-22 06:14:14
110,00:95:69:C6:77:4C,-56,2018-05-22 06:15:14
110,00:95:69:C6:77:4C,-55,2018-05-22 06:18:14
110,00:95:69:C6:77:4C,-54,2018-05-22 06:19:14
110,00:95:69:C6:77:4C,-71,2018-05-22 06:20:14
110,00:95:69:C6:77:4C,-63,2018-05-22 06:22:14
110,00:95:69:C6:77:4C,-54,2018-05-22 06:23:14
110,00:95:69:C6:77:4C,-73,2018-05-22 06:26:14
