shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-55,2018-05-27 09:00:49
506,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-88,2018-05-27 09:03:49
506,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,8,-63,2018-05-27 09:04:49
506,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,8,-41,2018-05-27 09:05:49
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,01,09,1,-69,2018-05-27 09:07:49
506,00:00:00:00:74:F1,88:66:39:62:C2:01,01,09,1,-47,2018-05-27 09:08:49
506,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,8,-78,2018-05-27 09:09:49
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,01,09,1,-68,2018-05-27 09:10:49
506,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-87,2018-05-27 09:12:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-55,2018-05-27 09:13:49
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,9,-61,2018-05-27 09:15:49
506,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,4,-87,2018-05-27 09:18:49
506,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,11,-79,2018-05-27 09:19:49
506,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-89,2018-05-27 09:21:49
506,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,10,-79,2018-05-27 09:22:49
506,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,11,-64,2018-05-27 09:24:49
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,4,-62,2018-05-27 09:25:49
506,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,4,-68,2018-05-27 09:27:49
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,10,-61,2018-05-27 09:28:49
506,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-87,2018-05-27 09:29:49
506,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,8,-64,2018-05-27 09:30:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-57,2018-05-27 09:31:49
506,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,9,-60,2018-05-27 09:32:49
506,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,13,-46,2018-05-27 09:34:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-55,2018-05-27 09:37:49
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,4,-61,2018-05-27 09:38:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-56,2018-05-27 09:40:49
506,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,3,-64,2018-05-27 09:41:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-57,2018-05-27 09:42:49
506,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,8,-66,2018-05-27 09:43:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-57,2018-05-27 09:44:49
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,1,-65,2018-05-27 09:46:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-57,2018-05-27 09:47:49
506,00:00:00:00:74:F1,88:66:39:62:DA:81,00,04,8,-89,2018-05-27 09:48:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-56,2018-05-27 09:49:49
506,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,2,-67,2018-05-27 09:50:49
506,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,4,-38,2018-05-27 09:51:49
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-56,2018-05-27 09:53:50
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,01,09,1,-68,2018-05-27 09:54:50
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-56,2018-05-27 09:55:50
506,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,8,-63,2018-05-27 09:56:50
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-56,2018-05-27 09:57:50
506,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,7,-62,2018-05-27 09:58:50
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-57,2018-05-27 09:59:50
506,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,8,-92,2018-05-27 09:15:49
506,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,2,-91,2018-05-27 09:21:49
506,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,10,-89,2018-05-27 09:39:49
506,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-93,2018-05-27 09:52:50
506,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,12,-54,2018-05-27 09:01:49
506,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-53,2018-05-27 09:02:49
506,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,12,-49,2018-05-27 09:03:49
506,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-54,2018-05-27 09:07:49
506,00:95:69:C6:60:18,FF:FF:FF:FF:FF:FF,02,04,12,-48,2018-05-27 09:08:49
506,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,1,-55,2018-05-27 09:10:49
506,00:95:69:C6:60:18,88:66:39:62:C2:01,02,08,2,-53,2018-05-27 09:11:49
506,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-53,2018-05-27 09:12:49
506,00:95:69:C6:60:18,FF:FF:FF:FF:FF:FF,00,04,7,-70,2018-05-27 09:14:49
506,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-52,2018-05-27 09:15:49
506,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,11,-54,2018-05-27 09:16:49
