shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,11,-37,2018-05-26 06:00:15
201,00:00:00:00:74:F1,50:6F:77:44:72:C2,01,09,1,-73,2018-05-26 06:00:44
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 06:01:04
201,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,7,-88,2018-05-26 06:02:29
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,6,-70,2018-05-26 06:02:34
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 06:03:04
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,11,-69,2018-05-26 06:03:34
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,9,-68,2018-05-26 06:04:14
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 06:04:57
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,2,-44,2018-05-26 06:05:13
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,1,-57,2018-05-26 06:05:28
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,11,-77,2018-05-26 06:05:38
201,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-63,2018-05-26 06:05:48
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 06:05:58
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 06:07:37
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 06:07:57
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 06:08:44
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 06:09:49
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,6,-80,2018-05-26 06:09:59
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,6,-72,2018-05-26 06:10:29
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,2,-77,2018-05-26 06:10:34
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,7,-59,2018-05-26 06:11:36
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,5,-76,2018-05-26 06:12:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 06:12:36
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 06:12:41
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,11,-37,2018-05-26 06:13:16
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 06:14:08
