shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,5,-73,2018-05-26 01:00:13
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,8,-78,2018-05-26 01:00:18
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,9,-55,2018-05-26 01:00:23
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,11,-64,2018-05-26 01:00:58
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 01:01:35
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,13,-58,2018-05-26 01:03:21
201,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,7,-91,2018-05-26 01:03:31
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,3,-61,2018-05-26 01:03:58
201,00:00:00:00:74:F1,88:66:39:62:DA:81,00,04,10,-84,2018-05-26 01:04:28
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,9,-67,2018-05-26 01:05:14
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 01:06:11
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,2,-44,2018-05-26 01:06:16
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,1,-60,2018-05-26 01:06:26
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,4,-79,2018-05-26 01:08:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:08:50
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:08:55
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,6,-74,2018-05-26 01:09:27
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-26 01:10:31
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:10:36
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:10:41
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:11:26
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,12,-61,2018-05-26 01:11:51
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,7,-58,2018-05-26 01:12:37
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,5,-72,2018-05-26 01:13:17
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:13:37
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:13:42
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:13:47
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,11,-36,2018-05-26 01:14:12
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,10,-76,2018-05-26 01:14:27
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-26 01:14:43
201,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,7,-90,2018-05-26 01:16:29
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,2,-76,2018-05-26 01:17:28
201,00:00:00:00:74:F1,88:66:39:62:C4:21,01,09,11,-61,2018-05-26 01:18:14
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:18:29
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,2,-44,2018-05-26 01:19:15
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,1,-61,2018-05-26 01:19:25
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:20:02
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:20:17
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 01:20:22
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,3,-61,2018-05-26 01:20:37
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:21:56
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,6,-74,2018-05-26 01:22:28
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,5,-74,2018-05-26 01:24:26
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:24:56
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,5,-73,2018-05-26 01:26:12
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,8,-79,2018-05-26 01:26:17
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,9,-55,2018-05-26 01:26:22
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,10,-76,2018-05-26 01:27:27
201,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,10,-48,2018-05-26 01:27:37
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:28:27
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:28:32
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:28:37
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,1,-81,2018-05-26 01:29:13
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,1,-56,2018-05-26 01:29:23
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,2,-79,2018-05-26 01:30:27
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,11,-70,2018-05-26 01:30:37
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:31:28
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:31:33
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:31:38
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,2,-44,2018-05-26 01:32:14
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,1,-74,2018-05-26 01:32:29
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,0d,10,-61,2018-05-26 01:33:42
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 01:34:10
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:35:12
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,6,-78,2018-05-26 01:35:27
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,0d,12,-61,2018-05-26 01:36:23
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,6,-43,2018-05-26 01:37:12
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,5,-73,2018-05-26 01:37:27
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,1,-74,2018-05-26 01:37:37
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-26 01:38:02
201,00:00:00:00:74:F1,88:66:39:62:C6:01,01,09,2,-74,2018-05-26 01:38:07
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:38:56
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,8,-77,2018-05-26 01:39:13
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:39:23
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,11,-63,2018-05-26 01:39:58
201,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,10,-49,2018-05-26 01:40:38
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:41:08
201,00:00:00:00:74:F1,88:66:39:62:DA:81,00,04,10,-84,2018-05-26 01:43:31
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,11,-70,2018-05-26 01:43:36
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,9,-68,2018-05-26 01:44:13
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:44:37
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:44:42
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:44:47
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,2,-44,2018-05-26 01:45:17
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:46:17
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,4,-77,2018-05-26 01:47:13
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:48:22
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:48:27
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:48:32
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:49:16
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:49:26
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:49:31
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:50:14
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:51:17
201,00:00:00:00:74:F1,88:66:39:62:DA:81,00,04,6,-84,2018-05-26 01:51:27
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:51:37
201,00:00:00:00:74:F1,88:66:39:62:C2:01,01,09,11,-62,2018-05-26 01:53:14
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 01:54:34
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:55:04
201,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,9,-62,2018-05-26 01:55:37
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,11,-70,2018-05-26 01:56:35
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:56:45
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:56:50
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:57:17
201,00:00:00:00:74:F1,88:66:39:62:C2:01,01,09,2,-50,2018-05-26 01:57:27
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,2,-42,2018-05-26 01:58:12
201,00:00:00:00:74:F1,88:66:39:62:C2:01,01,09,1,-46,2018-05-26 01:58:55
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 01:59:10
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 01:59:20
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-85,2018-05-26 01:02:05
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-90,2018-05-26 01:02:10
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,5,-89,2018-05-26 01:02:20
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-87,2018-05-26 01:04:13
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,5,-88,2018-05-26 01:04:33
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-86,2018-05-26 01:11:21
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-84,2018-05-26 01:14:07
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-85,2018-05-26 01:14:48
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-85,2018-05-26 01:15:03
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-85,2018-05-26 01:16:49
201,00:95:69:C6:60:01,5C:54:6D:38:B5:01,02,08,11,-62,2018-05-26 01:18:19
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,08,6,-90,2018-05-26 01:18:29
201,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,8,-87,2018-05-26 01:20:07
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-85,2018-05-26 01:22:53
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-85,2018-05-26 01:26:07
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,08,6,-85,2018-05-26 01:26:12
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-84,2018-05-26 01:28:07
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-86,2018-05-26 01:40:48
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-84,2018-05-26 01:41:03
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-86,2018-05-26 01:44:08
201,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,1,-86,2018-05-26 01:44:13
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,9,-85,2018-05-26 01:50:04
201,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,9,-85,2018-05-26 01:50:09
201,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-85,2018-05-26 01:53:49
201,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,5,-91,2018-05-26 01:56:09
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,10,-63,2018-05-26 01:00:38
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-65,2018-05-26 01:00:48
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-64,2018-05-26 01:03:16
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,13,-60,2018-05-26 01:05:04
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,12,-61,2018-05-26 01:05:19
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,10,-63,2018-05-26 01:05:39
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-60,2018-05-26 01:05:56
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-63,2018-05-26 01:06:11
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-63,2018-05-26 01:08:45
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-64,2018-05-26 01:09:32
201,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,1,-66,2018-05-26 01:10:51
