shop_id,mac,time
5,00:00:00:00:74:F1|34:96:72:86:DD:93|01|09|6|-42,2018-05-24 10:37:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|04|11|-65,2018-05-24 10:15:26
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|04|2|-70,2018-05-24 10:16:41
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|04|3|-79,2018-05-24 10:05:06
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|00|0d|1|-55,2018-05-24 10:40:42
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|08|2|-59,2018-05-24 10:10:16
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|08|2|-59,2018-05-24 10:22:02
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|08|2|-59,2018-05-24 10:50:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|08|2|-60,2018-05-24 10:13:51
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|08|3|-65,2018-05-24 10:52:03
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-52,2018-05-24 10:31:22
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 10:29:52
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 10:35:02
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 10:36:57
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 10:37:07
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-53,2018-05-24 10:40:07
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:00:11
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:07:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:10:06
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:14:21
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:14:36
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:18:22
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:18:27
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:21:47
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:22:52
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:26:17
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:34:42
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:34:47
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:34:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:35:56
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:36:42
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:37:02
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:37:47
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:39:37
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:40:12
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:43:37
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:45:37
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:47:03
5,00:00:00:00:74:F1|50:6F:77:44:72:C1|01|09|1|-54,2018-05-24 10:47:23
