shop_id,mac,intensity,time
110,00:00:00:00:74:F1,-71,2018-05-22 02:00:10
110,00:00:00:00:74:F1,-77,2018-05-22 02:01:10
110,00:00:00:00:74:F1,-73,2018-05-22 02:03:10
110,00:00:00:00:74:F1,-57,2018-05-22 02:04:10
110,00:00:00:00:74:F1,-62,2018-05-22 02:05:10
110,00:00:00:00:74:F1,-72,2018-05-22 02:06:10
110,00:00:00:00:74:F1,-72,2018-05-22 02:07:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:08:11
110,00:00:00:00:74:F1,-71,2018-05-22 02:09:10
110,00:00:00:00:74:F1,-71,2018-05-22 02:11:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:12:10
110,00:00:00:00:74:F1,-77,2018-05-22 02:13:10
110,00:00:00:00:74:F1,-61,2018-05-22 02:15:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:16:10
110,00:00:00:00:74:F1,-67,2018-05-22 02:17:10
110,00:00:00:00:74:F1,-71,2018-05-22 02:18:10
110,00:00:00:00:74:F1,-82,2018-05-22 02:19:10
110,00:00:00:00:74:F1,-75,2018-05-22 02:21:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:23:10
110,00:00:00:00:74:F1,-78,2018-05-22 02:24:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:25:10
110,00:00:00:00:74:F1,-46,2018-05-22 02:26:11
110,00:00:00:00:74:F1,-54,2018-05-22 02:27:10
110,00:00:00:00:74:F1,-59,2018-05-22 02:28:10
110,00:00:00:00:74:F1,-78,2018-05-22 02:29:10
110,00:00:00:00:74:F1,-57,2018-05-22 02:30:10
110,00:00:00:00:74:F1,-78,2018-05-22 02:31:10
110,00:00:00:00:74:F1,-68,2018-05-22 02:32:11
110,00:00:00:00:74:F1,-77,2018-05-22 02:34:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:35:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:37:10
110,00:00:00:00:74:F1,-75,2018-05-22 02:38:11
110,00:00:00:00:74:F1,-56,2018-05-22 02:39:10
110,00:00:00:00:74:F1,-70,2018-05-22 02:40:10
110,00:00:00:00:74:F1,-57,2018-05-22 02:41:10
110,00:00:00:00:74:F1,-79,2018-05-22 02:42:10
110,00:00:00:00:74:F1,-77,2018-05-22 02:43:10
110,00:00:00:00:74:F1,-78,2018-05-22 02:45:10
110,00:00:00:00:74:F1,-81,2018-05-22 02:46:10
110,00:00:00:00:74:F1,-75,2018-05-22 02:47:10
110,00:00:00:00:74:F1,-79,2018-05-22 02:48:10
110,00:00:00:00:74:F1,-78,2018-05-22 02:49:10
110,00:00:00:00:74:F1,-78,2018-05-22 02:50:12
110,00:00:00:00:74:F1,-55,2018-05-22 02:51:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:53:10
110,00:00:00:00:74:F1,-76,2018-05-22 02:54:10
110,00:00:00:00:74:F1,-47,2018-05-22 02:55:10
110,00:00:00:00:74:F1,-58,2018-05-22 02:56:12
110,00:00:00:00:74:F1,-47,2018-05-22 02:57:11
110,00:00:00:00:74:F1,-69,2018-05-22 02:58:11
110,00:95:69:C6:60:01,-94,2018-05-22 02:03:10
110,00:95:69:C6:60:01,-95,2018-05-22 02:05:10
110,00:95:69:C6:60:01,-91,2018-05-22 02:54:10
110,00:95:69:C6:77:4C,-68,2018-05-22 02:01:10
110,00:95:69:C6:77:4C,-71,2018-05-22 02:02:11
110,00:95:69:C6:77:4C,-58,2018-05-22 02:05:10
110,00:95:69:C6:77:4C,-57,2018-05-22 02:06:10
110,00:95:69:C6:77:4C,-71,2018-05-22 02:08:11
110,00:95:69:C6:77:4C,-55,2018-05-22 02:09:10
110,00:95:69:C6:77:4C,-54,2018-05-22 02:14:11
110,00:95:69:C6:77:4C,-56,2018-05-22 02:15:10
110,00:95:69:C6:77:4C,-55,2018-05-22 02:18:10
110,00:95:69:C6:77:4C,-55,2018-05-22 02:19:10
110,00:95:69:C6:77:4C,-56,2018-05-22 02:20:11
110,00:95:69:C6:77:4C,-56,2018-05-22 02:21:10
110,00:95:69:C6:77:4C,-57,2018-05-22 02:24:10
110,00:95:69:C6:77:4C,-54,2018-05-22 02:25:10
110,00:95:69:C6:77:4C,-66,2018-05-22 02:26:11
110,00:95:69:C6:77:4C,-56,2018-05-22 02:27:10
110,00:95:69:C6:77:4C,-55,2018-05-22 02:28:10
110,00:95:69:C6:77:4C,-55,2018-05-22 02:29:10
110,00:95:69:C6:77:4C,-61,2018-05-22 02:30:10
110,00:95:69:C6:77:4C,-59,2018-05-22 02:31:10
110,00:95:69:C6:77:4C,-60,2018-05-22 02:32:11
110,00:95:69:C6:77:4C,-62,2018-05-22 02:35:10
110,00:95:69:C6:77:4C,-56,2018-05-22 02:36:10
110,00:95:69:C6:77:4C,-57,2018-05-22 02:38:11
110,00:95:69:C6:77:4C,-56,2018-05-22 02:39:10
110,00:95:69:C6:77:4C,-54,2018-05-22 02:40:10
110,00:95:69:C6:77:4C,-56,2018-05-22 02:42:10
110,00:95:69:C6:77:4C,-56,2018-05-22 02:43:10
