shop_id,mac,intensity,time
5,00:00:00:00:74:F1,-50,2018-05-22 19:00:55
5,00:00:00:00:74:F1,-90,2018-05-22 19:04:07
5,00:00:00:00:74:F1,-49,2018-05-22 19:04:34
5,00:00:00:00:74:F1,-93,2018-05-22 19:05:14
5,00:00:00:00:74:F1,-63,2018-05-22 19:05:59
5,00:00:00:00:74:F1,-50,2018-05-22 19:06:09
5,00:00:00:00:74:F1,-80,2018-05-22 19:07:05
5,00:00:00:00:74:F1,-52,2018-05-22 19:08:57
5,00:00:00:00:74:F1,-56,2018-05-22 19:09:12
5,00:00:00:00:74:F1,-69,2018-05-22 19:14:07
5,00:00:00:00:74:F1,-73,2018-05-22 19:14:22
5,00:00:00:00:74:F1,-80,2018-05-22 19:15:58
5,00:00:00:00:74:F1,-74,2018-05-22 19:16:03
5,00:00:00:00:74:F1,-76,2018-05-22 19:19:12
5,00:00:00:00:74:F1,-48,2018-05-22 19:21:47
5,00:00:00:00:74:F1,-52,2018-05-22 19:26:57
5,00:00:00:00:74:F1,-69,2018-05-22 19:27:02
5,00:00:00:00:74:F1,-60,2018-05-22 19:28:02
5,00:00:00:00:74:F1,-50,2018-05-22 19:28:48
5,00:00:00:00:74:F1,-64,2018-05-22 19:30:03
5,00:00:00:00:74:F1,-55,2018-05-22 19:31:54
5,00:00:00:00:74:F1,-67,2018-05-22 19:32:14
5,00:00:00:00:74:F1,-48,2018-05-22 19:33:09
5,00:00:00:00:74:F1,-45,2018-05-22 19:35:14
5,00:00:00:00:74:F1,-49,2018-05-22 19:38:14
5,00:00:00:00:74:F1,-47,2018-05-22 19:39:09
5,00:00:00:00:74:F1,-70,2018-05-22 19:40:04
5,00:00:00:00:74:F1,-40,2018-05-22 19:40:14
5,00:00:00:00:74:F1,-45,2018-05-22 19:42:29
5,00:00:00:00:74:F1,-58,2018-05-22 19:43:00
5,00:00:00:00:74:F1,-50,2018-05-22 19:44:00
5,00:00:00:00:74:F1,-77,2018-05-22 19:45:15
5,00:00:00:00:74:F1,-49,2018-05-22 19:47:10
5,00:00:00:00:74:F1,-48,2018-05-22 19:48:20
5,00:00:00:00:74:F1,-70,2018-05-22 19:53:06
5,00:00:00:00:74:F1,-51,2018-05-22 19:53:11
5,00:00:00:00:74:F1,-49,2018-05-22 19:54:58
5,00:00:00:00:74:F1,-47,2018-05-22 19:56:59
5,00:00:00:00:74:F1,-76,2018-05-22 19:58:14
5,00:00:00:00:74:F1,-48,2018-05-22 19:59:09
5,00:95:69:C6:60:01,-86,2018-05-22 19:05:04
5,00:95:69:C6:60:01,-84,2018-05-22 19:09:37
5,00:95:69:C6:60:01,-88,2018-05-22 19:17:03
5,00:95:69:C6:60:01,-87,2018-05-22 19:18:15
5,00:95:69:C6:60:01,-86,2018-05-22 19:24:37
5,00:95:69:C6:60:01,-86,2018-05-22 19:34:44
5,00:95:69:C6:60:01,-86,2018-05-22 19:43:10
5,00:95:69:C6:60:01,-86,2018-05-22 19:43:25
5,00:95:69:C6:60:01,-85,2018-05-22 19:50:05
5,00:95:69:C6:60:01,-84,2018-05-22 19:50:20
5,00:95:69:C6:60:01,-86,2018-05-22 19:56:34
5,00:95:69:C6:60:01,-85,2018-05-22 19:56:49
5,00:95:69:C6:60:01,-85,2018-05-22 19:58:59
5,00:95:69:C6:60:01,-91,2018-05-22 19:59:04
5,00:95:69:C6:60:01,-83,2018-05-22 19:59:24
5,00:95:69:C6:77:4C,-62,2018-05-22 19:03:22
5,00:95:69:C6:77:4C,-61,2018-05-22 19:06:24
5,00:95:69:C6:77:4C,-59,2018-05-22 19:09:32
5,00:95:69:C6:77:4C,-61,2018-05-22 19:09:52
5,00:95:69:C6:77:4C,-59,2018-05-22 19:12:47
5,00:95:69:C6:77:4C,-60,2018-05-22 19:13:02
5,00:95:69:C6:77:4C,-56,2018-05-22 19:14:27
5,00:95:69:C6:77:4C,-61,2018-05-22 19:16:28
5,00:95:69:C6:77:4C,-61,2018-05-22 19:19:07
5,00:95:69:C6:77:4C,-57,2018-05-22 19:20:27
5,00:95:69:C6:77:4C,-65,2018-05-22 19:25:32
5,00:95:69:C6:77:4C,-61,2018-05-22 19:26:02
5,00:95:69:C6:77:4C,-62,2018-05-22 19:28:12
5,00:95:69:C6:77:4C,-61,2018-05-22 19:29:08
5,00:95:69:C6:77:4C,-59,2018-05-22 19:32:14
5,00:95:69:C6:77:4C,-61,2018-05-22 19:32:34
5,00:95:69:C6:77:4C,-62,2018-05-22 19:35:59
5,00:95:69:C6:77:4C,-60,2018-05-22 19:38:29
5,00:95:69:C6:77:4C,-60,2018-05-22 19:39:14
5,00:95:69:C6:77:4C,-62,2018-05-22 19:39:29
5,00:95:69:C6:77:4C,-62,2018-05-22 19:42:55
5,00:95:69:C6:77:4C,-60,2018-05-22 19:44:30
5,00:95:69:C6:77:4C,-61,2018-05-22 19:46:25
5,00:95:69:C6:77:4C,-59,2018-05-22 19:51:46
5,00:95:69:C6:77:4C,-61,2018-05-22 19:52:01
5,00:95:69:C6:77:4C,-60,2018-05-22 19:55:28
5,00:95:69:C6:77:4C,-63,2018-05-22 19:56:29
5,00:95:69:C6:77:4C,-59,2018-05-22 19:58:34
5,00:95:69:C6:86:01,-55,2018-05-22 19:02:19
5,00:95:69:C6:86:01,-54,2018-05-22 19:03:47
5,00:95:69:C6:86:01,-55,2018-05-22 19:04:24
5,00:95:69:C6:86:01,-58,2018-05-22 19:04:54
5,00:95:69:C6:86:01,-54,2018-05-22 19:06:14
5,00:95:69:C6:86:01,-57,2018-05-22 19:09:47
5,00:95:69:C6:86:01,-53,2018-05-22 19:11:22
5,00:95:69:C6:86:01,-55,2018-05-22 19:16:58
5,00:95:69:C6:86:01,-62,2018-05-22 19:22:37
5,00:95:69:C6:86:01,-51,2018-05-22 19:22:57
