shop_id,mac,intensity,time
369,00:00:00:00:74:F1,-86,2018-05-16 23:00:07
369,00:00:00:00:74:F1,-80,2018-05-16 23:00:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:01:07
369,00:00:00:00:74:F1,-78,2018-05-16 23:01:09
369,00:00:00:00:74:F1,-87,2018-05-16 23:02:07
369,00:00:00:00:74:F1,-86,2018-05-16 23:03:07
369,00:00:00:00:74:F1,-48,2018-05-16 23:03:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:04:07
369,00:00:00:00:74:F1,-88,2018-05-16 23:05:07
369,00:00:00:00:74:F1,-85,2018-05-16 23:06:07
369,00:00:00:00:74:F1,-83,2018-05-16 23:06:09
369,00:00:00:00:74:F1,-52,2018-05-16 23:07:07
369,00:00:00:00:74:F1,-78,2018-05-16 23:07:09
369,00:00:00:00:74:F1,-52,2018-05-16 23:08:07
369,00:00:00:00:74:F1,-80,2018-05-16 23:08:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:09:07
369,00:00:00:00:74:F1,-54,2018-05-16 23:09:09
369,00:00:00:00:74:F1,-84,2018-05-16 23:10:07
369,00:00:00:00:74:F1,-77,2018-05-16 23:10:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:11:07
369,00:00:00:00:74:F1,-84,2018-05-16 23:11:09
369,00:00:00:00:74:F1,-72,2018-05-16 23:12:07
369,00:00:00:00:74:F1,-77,2018-05-16 23:12:09
369,00:00:00:00:74:F1,-90,2018-05-16 23:13:07
369,00:00:00:00:74:F1,-52,2018-05-16 23:14:07
369,00:00:00:00:74:F1,-82,2018-05-16 23:14:09
369,00:00:00:00:74:F1,-88,2018-05-16 23:15:07
369,00:00:00:00:74:F1,-71,2018-05-16 23:15:09
369,00:00:00:00:74:F1,-85,2018-05-16 23:16:07
369,00:00:00:00:74:F1,-78,2018-05-16 23:16:09
369,00:00:00:00:74:F1,-87,2018-05-16 23:17:07
369,00:00:00:00:74:F1,-81,2018-05-16 23:17:09
369,00:00:00:00:74:F1,-53,2018-05-16 23:18:07
369,00:00:00:00:74:F1,-79,2018-05-16 23:18:09
369,00:00:00:00:74:F1,-52,2018-05-16 23:19:07
369,00:00:00:00:74:F1,-53,2018-05-16 23:19:09
369,00:00:00:00:74:F1,-74,2018-05-16 23:20:07
369,00:00:00:00:74:F1,-81,2018-05-16 23:20:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:21:07
369,00:00:00:00:74:F1,-67,2018-05-16 23:22:07
369,00:00:00:00:74:F1,-82,2018-05-16 23:22:09
369,00:00:00:00:74:F1,-87,2018-05-16 23:23:07
369,00:00:00:00:74:F1,-87,2018-05-16 23:24:07
369,00:00:00:00:74:F1,-77,2018-05-16 23:24:09
369,00:00:00:00:74:F1,-97,2018-05-16 23:25:07
369,00:00:00:00:74:F1,-50,2018-05-16 23:25:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:26:07
369,00:00:00:00:74:F1,-79,2018-05-16 23:26:09
369,00:00:00:00:74:F1,-79,2018-05-16 23:27:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:28:07
369,00:00:00:00:74:F1,-48,2018-05-16 23:28:09
369,00:00:00:00:74:F1,-80,2018-05-16 23:29:07
369,00:00:00:00:74:F1,-79,2018-05-16 23:29:09
369,00:00:00:00:74:F1,-87,2018-05-16 23:30:07
369,00:00:00:00:74:F1,-81,2018-05-16 23:30:09
369,00:00:00:00:74:F1,-78,2018-05-16 23:31:07
369,00:00:00:00:74:F1,-89,2018-05-16 23:31:09
369,00:00:00:00:74:F1,-82,2018-05-16 23:32:07
369,00:00:00:00:74:F1,-75,2018-05-16 23:32:09
369,00:00:00:00:74:F1,-85,2018-05-16 23:33:07
369,00:00:00:00:74:F1,-80,2018-05-16 23:33:09
369,00:00:00:00:74:F1,-84,2018-05-16 23:34:07
369,00:00:00:00:74:F1,-59,2018-05-16 23:34:09
369,00:00:00:00:74:F1,-85,2018-05-16 23:35:07
369,00:00:00:00:74:F1,-78,2018-05-16 23:35:09
369,00:00:00:00:74:F1,-41,2018-05-16 23:36:07
369,00:00:00:00:74:F1,-85,2018-05-16 23:37:07
369,00:00:00:00:74:F1,-33,2018-05-16 23:37:09
369,00:00:00:00:74:F1,-62,2018-05-16 23:39:07
369,00:00:00:00:74:F1,-79,2018-05-16 23:39:09
369,00:00:00:00:74:F1,-71,2018-05-16 23:40:07
369,00:00:00:00:74:F1,-81,2018-05-16 23:40:09
369,00:00:00:00:74:F1,-89,2018-05-16 23:41:07
369,00:00:00:00:74:F1,-95,2018-05-16 23:42:07
369,00:00:00:00:74:F1,-76,2018-05-16 23:42:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:43:07
369,00:00:00:00:74:F1,-52,2018-05-16 23:44:07
369,00:00:00:00:74:F1,-81,2018-05-16 23:44:09
369,00:00:00:00:74:F1,-76,2018-05-16 23:45:09
369,00:00:00:00:74:F1,-73,2018-05-16 23:46:07
369,00:00:00:00:74:F1,-77,2018-05-16 23:46:09
369,00:00:00:00:74:F1,-78,2018-05-16 23:47:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:48:07
369,00:00:00:00:74:F1,-91,2018-05-16 23:49:07
369,00:00:00:00:74:F1,-78,2018-05-16 23:49:09
369,00:00:00:00:74:F1,-86,2018-05-16 23:50:07
