shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-81,2018-05-25 04:00:21
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-84,2018-05-25 04:01:18
5,00:00:00:00:74:F1,68:14:01:06:70:6C,02,08,12,-54,2018-05-25 04:02:36
5,00:00:00:00:74:F1,34:96:72:86:DD:93,01,09,6,-43,2018-05-25 04:03:03
5,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,11,-58,2018-05-25 04:03:18
5,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,12,-56,2018-05-25 04:04:15
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-25 04:04:20
5,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-59,2018-05-25 04:04:35
5,00:00:00:00:74:F1,88:66:39:62:C6:01,01,09,6,-75,2018-05-25 04:07:35
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-25 04:07:57
5,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,7,-65,2018-05-25 04:08:12
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-83,2018-05-25 04:08:32
5,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-60,2018-05-25 04:08:58
5,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,8,-83,2018-05-25 04:09:18
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-84,2018-05-25 04:09:44
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-25 04:12:01
5,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,8,-56,2018-05-25 04:12:17
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-82,2018-05-25 04:12:27
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-80,2018-05-25 04:15:34
5,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,4,-80,2018-05-25 04:17:18
5,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,2,-37,2018-05-25 04:19:13
5,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,4,-68,2018-05-25 04:19:18
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-25 04:20:44
5,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,7,-65,2018-05-25 04:21:16
5,00:00:00:00:74:F1,50:6F:77:44:72:C1,01,09,1,-59,2018-05-25 04:21:26
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-84,2018-05-25 04:22:31
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-25 04:22:41
5,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-61,2018-05-25 04:23:56
5,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-60,2018-05-25 04:24:06
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-25 04:25:17
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-84,2018-05-25 04:26:02
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-81,2018-05-25 04:26:27
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-25 04:27:15
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-25 04:27:48
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-81,2018-05-25 04:28:23
5,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,12,-69,2018-05-25 04:29:18
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-80,2018-05-25 04:29:28
5,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,3,-42,2018-05-25 04:30:14
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-80,2018-05-25 04:30:44
5,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,3,-58,2018-05-25 04:31:24
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-79,2018-05-25 04:31:59
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-80,2018-05-25 04:32:09
