shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:02:26
201,00:00:00:00:74:F1,88:66:39:62:C6:01,01,09,1,-48,2018-05-26 14:02:41
201,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,7,-90,2018-05-26 14:03:33
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,5,-68,2018-05-26 14:03:58
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:04:08
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,01,09,1,-73,2018-05-26 14:05:08
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,2,-65,2018-05-26 14:05:58
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 14:06:18
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,2,-62,2018-05-26 14:06:28
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,11,-76,2018-05-26 14:06:38
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,10,-71,2018-05-26 14:07:13
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:07:18
201,00:00:00:00:74:F1,88:66:39:62:C6:01,01,09,1,-75,2018-05-26 14:07:23
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,3,-65,2018-05-26 14:07:39
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:07:54
201,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,11,-94,2018-05-26 14:08:29
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,7,-49,2018-05-26 14:09:13
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 14:09:47
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,6,-46,2018-05-26 14:10:27
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:11:08
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 14:11:28
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 14:11:33
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,2,-78,2018-05-26 14:11:38
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,7,-59,2018-05-26 14:12:37
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,11,-85,2018-05-26 14:14:28
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,6,-72,2018-05-26 14:15:16
201,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,7,-90,2018-05-26 14:16:32
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:18:01
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:18:07
201,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,11,-76,2018-05-26 14:19:38
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,10,-70,2018-05-26 14:20:16
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 14:20:57
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,7,-74,2018-05-26 14:22:30
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 14:22:40
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:22:58
201,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,3,-78,2018-05-26 14:23:19
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,6,-46,2018-05-26 14:23:24
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:23:39
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 14:24:34
201,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,7,-60,2018-05-26 14:25:37
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-63,2018-05-26 14:26:22
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 14:27:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:27:20
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 14:27:25
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,11,-85,2018-05-26 14:27:30
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,01,09,6,-79,2018-05-26 14:28:06
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-26 14:29:26
201,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,3,-80,2018-05-26 14:30:26
201,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,2,-62,2018-05-26 14:31:59
201,00:00:00:00:74:F1,68:14:01:06:70:6C,00,0d,1,-74,2018-05-26 14:32:53
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,5,-77,2018-05-26 14:34:18
201,00:00:00:00:74:F1,88:66:39:62:C6:01,01,09,1,-75,2018-05-26 14:35:58
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:36:24
201,00:00:00:00:74:F1,50:6F:77:44:72:C2,01,09,2,-72,2018-05-26 14:36:50
201,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,6,-44,2018-05-26 14:37:15
201,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,6,-70,2018-05-26 14:37:30
201,00:00:00:00:74:F1,68:14:01:06:70:6C,00,0d,11,-59,2018-05-26 14:37:35
201,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,9,-69,2018-05-26 14:39:15
201,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-62,2018-05-26 14:39:58
