shop_id,mac,intensity,time
110,00:00:00:00:74:F1,-56,2018-05-22 07:01:14
110,00:00:00:00:74:F1,-77,2018-05-22 07:02:15
110,00:00:00:00:74:F1,-78,2018-05-22 07:04:14
110,00:00:00:00:74:F1,-77,2018-05-22 07:05:14
110,00:00:00:00:74:F1,-76,2018-05-22 07:07:14
110,00:00:00:00:74:F1,-53,2018-05-22 07:09:14
110,00:00:00:00:74:F1,-75,2018-05-22 07:11:14
110,00:00:00:00:74:F1,-73,2018-05-22 07:12:14
110,00:00:00:00:74:F1,-79,2018-05-22 07:13:15
110,00:00:00:00:74:F1,-68,2018-05-22 07:14:15
110,00:00:00:00:74:F1,-46,2018-05-22 07:15:15
110,00:00:00:00:74:F1,-60,2018-05-22 07:17:15
110,00:00:00:00:74:F1,-61,2018-05-22 07:18:15
110,00:00:00:00:74:F1,-78,2018-05-22 07:19:15
110,00:00:00:00:74:F1,-59,2018-05-22 07:21:15
110,00:00:00:00:74:F1,-60,2018-05-22 07:23:15
110,00:00:00:00:74:F1,-47,2018-05-22 07:25:15
110,00:00:00:00:74:F1,-79,2018-05-22 07:26:15
110,00:00:00:00:74:F1,-77,2018-05-22 07:27:15
110,00:00:00:00:74:F1,-47,2018-05-22 07:29:15
110,00:00:00:00:74:F1,-67,2018-05-22 07:30:15
110,00:00:00:00:74:F1,-71,2018-05-22 07:31:15
110,00:00:00:00:74:F1,-65,2018-05-22 07:32:15
110,00:00:00:00:74:F1,-52,2018-05-22 07:33:15
110,00:00:00:00:74:F1,-77,2018-05-22 07:35:15
110,00:00:00:00:74:F1,-72,2018-05-22 07:37:15
110,00:00:00:00:74:F1,-71,2018-05-22 07:38:15
110,00:00:00:00:74:F1,-79,2018-05-22 07:40:15
110,00:00:00:00:74:F1,-77,2018-05-22 07:41:15
110,00:00:00:00:74:F1,-78,2018-05-22 07:43:15
110,00:00:00:00:74:F1,-54,2018-05-22 07:45:15
110,00:00:00:00:74:F1,-80,2018-05-22 07:46:15
110,00:00:00:00:74:F1,-77,2018-05-22 07:47:15
110,00:00:00:00:74:F1,-67,2018-05-22 07:49:15
110,00:00:00:00:74:F1,-52,2018-05-22 07:51:15
110,00:00:00:00:74:F1,-79,2018-05-22 07:52:15
110,00:00:00:00:74:F1,-70,2018-05-22 07:53:15
110,00:00:00:00:74:F1,-49,2018-05-22 07:54:15
110,00:00:00:00:74:F1,-62,2018-05-22 07:55:15
110,00:00:00:00:74:F1,-68,2018-05-22 07:56:16
110,00:00:00:00:74:F1,-71,2018-05-22 07:57:15
110,00:00:00:00:74:F1,-63,2018-05-22 07:58:15
110,00:00:00:00:74:F1,-76,2018-05-22 07:59:15
110,00:95:69:C6:60:01,-94,2018-05-22 07:23:15
110,00:95:69:C6:60:01,-98,2018-05-22 07:36:15
110,00:95:69:C6:60:01,-94,2018-05-22 07:38:15
110,00:95:69:C6:60:01,-94,2018-05-22 07:40:15
110,00:95:69:C6:60:01,-96,2018-05-22 07:42:15
110,00:95:69:C6:77:4C,-55,2018-05-22 07:00:14
110,00:95:69:C6:77:4C,-57,2018-05-22 07:03:14
110,00:95:69:C6:77:4C,-55,2018-05-22 07:04:14
110,00:95:69:C6:77:4C,-56,2018-05-22 07:07:14
