shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
506,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,3,-87,2018-05-27 16:00:53
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-54,2018-05-27 16:01:53
506,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,11,-74,2018-05-27 16:02:53
506,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,13,-47,2018-05-27 16:03:53
506,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,12,-59,2018-05-27 16:05:53
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-54,2018-05-27 16:06:53
506,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,11,-89,2018-05-27 16:08:53
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,12,-52,2018-05-27 16:09:53
506,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,12,-80,2018-05-27 16:10:53
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-53,2018-05-27 16:11:53
506,00:00:00:00:74:F1,88:66:39:62:C2:01,01,09,11,-53,2018-05-27 16:12:53
506,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,9,-41,2018-05-27 16:13:53
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-55,2018-05-27 16:14:53
506,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,11,-73,2018-05-27 16:15:53
506,00:00:00:00:74:F1,88:66:39:62:C6:C1,00,04,1,-68,2018-05-27 16:16:53
506,00:00:00:00:74:F1,68:14:01:06:70:6C,00,0d,12,-53,2018-05-27 16:17:53
506,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,8,-79,2018-05-27 16:18:53
506,00:00:00:00:74:F1,50:6F:77:44:72:C1,00,04,13,-66,2018-05-27 16:19:53
506,00:00:00:00:74:F1,88:66:39:62:C3:01,00,04,2,-65,2018-05-27 16:20:53
506,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,4,-60,2018-05-27 16:21:53
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-55,2018-05-27 16:22:53
506,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-54,2018-05-27 16:23:53
