shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
5,00:00:00:00:74:F1,50:6F:77:44:72:C1,01,09,1,-60,2018-05-25 01:00:12
5,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-62,2018-05-25 01:00:47
5,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,12,-69,2018-05-25 01:01:17
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-81,2018-05-25 01:01:54
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-61,2018-05-25 01:04:25
5,00:00:00:00:74:F1,88:66:39:62:C2:01,01,09,11,-59,2018-05-25 01:05:16
5,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,2,-78,2018-05-25 01:06:16
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-81,2018-05-25 01:06:56
5,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-60,2018-05-25 01:07:35
5,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-60,2018-05-25 01:09:14
5,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,11,-61,2018-05-25 01:09:24
5,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-80,2018-05-25 01:09:49
5,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,5,-76,2018-05-25 01:11:15
5,00:00:00:00:74:F1,88:66:39:62:DA:A1,00,04,6,-90,2018-05-25 01:11:20
5,00:00:00:00:74:F1,88:66:39:62:D8:41,00,04,11,-56,2018-05-25 01:14:16
5,00:00:00:00:74:F1,50:6F:77:44:72:C2,01,09,1,-60,2018-05-25 01:15:18
5,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,9,-67,2018-05-25 01:16:13
5,00:00:00:00:74:F1,88:66:39:62:C3:41,00,04,3,-57,2018-05-25 01:16:23
5,00:00:00:00:74:F1,34:96:72:86:DD:93,01,09,6,-43,2018-05-25 01:17:20
