shop_id,cus_mac,sen_mac,frame_big,frame_little,channel,intensity,time
151,00:00:00:00:74:F1,88:66:39:62:C2:01,01,09,11,-62,2018-05-24 08:35:47
151,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,6,-59,2018-05-24 08:36:46
151,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,7,-85,2018-05-24 08:37:46
151,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-66,2018-05-24 08:38:47
151,00:00:00:00:74:F1,68:14:01:06:70:6C,01,09,6,-59,2018-05-24 08:40:47
151,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-84,2018-05-24 08:41:47
151,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,3,-76,2018-05-24 08:42:47
151,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-66,2018-05-24 08:44:47
151,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-24 08:45:47
151,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-24 08:46:47
151,00:00:00:00:74:F1,88:66:39:62:D8:41,01,09,7,-58,2018-05-24 08:47:47
151,00:00:00:00:74:F1,5C:54:6D:38:B5:01,01,09,11,-65,2018-05-24 08:48:47
151,00:00:00:00:74:F1,88:66:39:62:C6:01,00,04,7,-77,2018-05-24 08:49:47
151,00:00:00:00:74:F1,5C:54:6D:38:B5:01,00,04,13,-92,2018-05-24 08:50:47
151,00:00:00:00:74:F1,88:66:39:62:C4:21,00,04,12,-70,2018-05-24 08:51:47
151,00:00:00:00:74:F1,68:14:01:06:70:6C,02,08,6,-61,2018-05-24 08:53:47
151,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-85,2018-05-24 08:54:47
151,00:00:00:00:74:F1,88:66:39:62:C2:01,00,04,10,-45,2018-05-24 08:55:47
151,00:00:00:00:74:F1,88:66:39:62:DA:81,01,09,6,-86,2018-05-24 08:56:47
151,00:00:00:00:74:F1,C8:EE:A6:07:F3:90,00,01,12,-91,2018-05-24 08:57:47
151,00:00:00:00:74:F1,88:66:39:62:C5:A1,00,04,9,-82,2018-05-24 08:59:47
151,00:95:69:C6:60:01,88:66:39:62:DA:81,02,08,7,-86,2018-05-24 08:36:46
151,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,5,-88,2018-05-24 08:38:47
151,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-85,2018-05-24 08:42:47
151,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-85,2018-05-24 08:43:47
151,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-86,2018-05-24 08:44:47
151,00:95:69:C6:60:01,88:66:39:62:DA:81,01,09,6,-87,2018-05-24 08:45:47
151,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,11,-87,2018-05-24 08:48:47
151,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-86,2018-05-24 08:49:47
151,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,7,-86,2018-05-24 08:53:47
151,00:95:69:C6:60:01,FF:FF:FF:FF:FF:FF,00,04,5,-91,2018-05-24 08:54:47
151,00:95:69:C6:60:01,88:66:39:62:DA:81,02,04,6,-86,2018-05-24 08:55:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-62,2018-05-24 08:35:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-61,2018-05-24 08:36:46
151,00:95:69:C6:60:18,FF:FF:FF:FF:FF:FF,02,04,11,-55,2018-05-24 08:38:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,10,-58,2018-05-24 08:39:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,10,-66,2018-05-24 08:40:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,10,-59,2018-05-24 08:42:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,12,-60,2018-05-24 08:43:47
151,00:95:69:C6:60:18,FF:FF:FF:FF:FF:FF,00,04,4,-71,2018-05-24 08:44:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-59,2018-05-24 08:45:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,12,-56,2018-05-24 08:46:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-60,2018-05-24 08:48:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,10,-59,2018-05-24 08:49:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-60,2018-05-24 08:50:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,12,-55,2018-05-24 08:51:47
151,00:95:69:C6:60:18,88:66:39:62:D8:41,02,08,6,-58,2018-05-24 08:53:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,10,-58,2018-05-24 08:54:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,10,-67,2018-05-24 08:55:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,04,12,-56,2018-05-24 08:57:47
151,00:95:69:C6:60:18,5C:54:6D:38:B5:01,02,08,11,-60,2018-05-24 08:59:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,7,-70,2018-05-24 08:36:46
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,6,-69,2018-05-24 08:37:46
151,00:95:69:C6:77:4C,FF:FF:FF:FF:FF:FF,00,04,6,-76,2018-05-24 08:39:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,7,-75,2018-05-24 08:40:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,7,-71,2018-05-24 08:44:47
151,00:95:69:C6:77:4C,FF:FF:FF:FF:FF:FF,00,04,1,-69,2018-05-24 08:45:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,7,-69,2018-05-24 08:47:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,6,-69,2018-05-24 08:48:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,7,-70,2018-05-24 08:49:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,6,-69,2018-05-24 08:50:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,7,-72,2018-05-24 08:53:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,7,-71,2018-05-24 08:56:47
151,00:95:69:C6:77:4C,FF:FF:FF:FF:FF:FF,00,04,12,-65,2018-05-24 08:57:47
151,00:95:69:C6:77:4C,88:66:39:62:D8:41,02,04,7,-75,2018-05-24 08:59:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,7,-50,2018-05-24 08:35:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,7,-52,2018-05-24 08:36:46
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,6,-49,2018-05-24 08:37:46
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,3,-73,2018-05-24 08:38:47
151,00:95:69:C6:86:01,FF:FF:FF:FF:FF:FF,00,04,1,-89,2018-05-24 08:39:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,08,6,-51,2018-05-24 08:40:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,7,-47,2018-05-24 08:41:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,7,-49,2018-05-24 08:42:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,5,-49,2018-05-24 08:43:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,08,6,-48,2018-05-24 08:44:47
151,00:95:69:C6:86:01,FF:FF:FF:FF:FF:FF,00,04,1,-54,2018-05-24 08:45:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,12,-85,2018-05-24 08:46:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,7,-51,2018-05-24 08:48:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,3,-74,2018-05-24 08:49:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,5,-71,2018-05-24 08:50:47
151,00:95:69:C6:86:01,FF:FF:FF:FF:FF:FF,02,04,12,-86,2018-05-24 08:51:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,1,-85,2018-05-24 08:52:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,08,6,-51,2018-05-24 08:53:47
151,00:95:69:C6:86:01,88:66:39:62:D8:41,02,04,7,-46,2018-05-24 08:54:47
