shop_id,mac,intensity,time
5,00:00:00:00:74:F1,-75,2018-05-22 22:00:16
5,00:00:00:00:74:F1,-55,2018-05-22 22:01:00
5,00:00:00:00:74:F1,-71,2018-05-22 22:01:15
5,00:00:00:00:74:F1,-56,2018-05-22 22:05:57
5,00:00:00:00:74:F1,-39,2018-05-22 22:06:12
5,00:00:00:00:74:F1,-50,2018-05-22 22:06:27
5,00:00:00:00:74:F1,-89,2018-05-22 22:07:08
5,00:00:00:00:74:F1,-75,2018-05-22 22:08:13
5,00:00:00:00:74:F1,-48,2018-05-22 22:08:48
5,00:00:00:00:74:F1,-52,2018-05-22 22:15:57
5,00:00:00:00:74:F1,-50,2018-05-22 22:17:43
5,00:00:00:00:74:F1,-49,2018-05-22 22:21:37
5,00:00:00:00:74:F1,-52,2018-05-22 22:23:07
5,00:00:00:00:74:F1,-71,2018-05-22 22:24:12
5,00:00:00:00:74:F1,-45,2018-05-22 22:24:32
5,00:00:00:00:74:F1,-50,2018-05-22 22:31:58
5,00:00:00:00:74:F1,-65,2018-05-22 22:32:03
5,00:00:00:00:74:F1,-41,2018-05-22 22:32:13
5,00:00:00:00:74:F1,-56,2018-05-22 22:33:06
5,00:00:00:00:74:F1,-61,2018-05-22 22:38:07
5,00:00:00:00:74:F1,-69,2018-05-22 22:42:07
5,00:00:00:00:74:F1,-79,2018-05-22 22:45:13
5,00:00:00:00:74:F1,-48,2018-05-22 22:49:50
5,00:00:00:00:74:F1,-79,2018-05-22 22:58:13
5,00:95:69:C6:60:01,-85,2018-05-22 22:01:40
5,00:95:69:C6:60:01,-87,2018-05-22 22:02:00
5,00:95:69:C6:60:01,-87,2018-05-22 22:04:06
5,00:95:69:C6:60:01,-85,2018-05-22 22:04:36
5,00:95:69:C6:60:01,-84,2018-05-22 22:08:03
5,00:95:69:C6:60:01,-88,2018-05-22 22:09:58
5,00:95:69:C6:60:01,-87,2018-05-22 22:10:13
5,00:95:69:C6:60:01,-87,2018-05-22 22:11:03
5,00:95:69:C6:60:01,-88,2018-05-22 22:12:43
5,00:95:69:C6:60:01,-88,2018-05-22 22:18:18
5,00:95:69:C6:60:01,-86,2018-05-22 22:23:07
5,00:95:69:C6:60:01,-87,2018-05-22 22:26:09
5,00:95:69:C6:60:01,-86,2018-05-22 22:32:03
5,00:95:69:C6:60:01,-86,2018-05-22 22:37:52
5,00:95:69:C6:60:01,-88,2018-05-22 22:48:02
5,00:95:69:C6:60:01,-88,2018-05-22 22:53:06
5,00:95:69:C6:60:01,-86,2018-05-22 22:53:26
5,00:95:69:C6:60:01,-86,2018-05-22 22:58:02
5,00:95:69:C6:77:4C,-60,2018-05-22 22:02:30
5,00:95:69:C6:77:4C,-57,2018-05-22 22:08:33
5,00:95:69:C6:77:4C,-60,2018-05-22 22:11:48
5,00:95:69:C6:77:4C,-59,2018-05-22 22:12:03
5,00:95:69:C6:77:4C,-59,2018-05-22 22:14:33
5,00:95:69:C6:77:4C,-58,2018-05-22 22:15:17
5,00:95:69:C6:77:4C,-59,2018-05-22 22:21:47
5,00:95:69:C6:77:4C,-60,2018-05-22 22:22:01
5,00:95:69:C6:77:4C,-60,2018-05-22 22:25:32
5,00:95:69:C6:77:4C,-60,2018-05-22 22:28:18
5,00:95:69:C6:77:4C,-60,2018-05-22 22:28:34
5,00:95:69:C6:77:4C,-61,2018-05-22 22:32:31
5,00:95:69:C6:77:4C,-60,2018-05-22 22:35:12
5,00:95:69:C6:77:4C,-66,2018-05-22 22:38:32
5,00:95:69:C6:77:4C,-60,2018-05-22 22:38:57
5,00:95:69:C6:77:4C,-57,2018-05-22 22:44:32
