shop_id,mac,intensity,time
110,00:00:00:00:74:F1,-77,2018-05-22 01:01:09
110,00:00:00:00:74:F1,-75,2018-05-22 01:03:09
110,00:00:00:00:74:F1,-69,2018-05-22 01:04:09
110,00:00:00:00:74:F1,-67,2018-05-22 01:05:09
110,00:00:00:00:74:F1,-78,2018-05-22 01:06:09
110,00:00:00:00:74:F1,-74,2018-05-22 01:07:09
110,00:00:00:00:74:F1,-71,2018-05-22 01:09:09
110,00:00:00:00:74:F1,-47,2018-05-22 01:11:09
110,00:00:00:00:74:F1,-47,2018-05-22 01:12:09
110,00:00:00:00:74:F1,-79,2018-05-22 01:14:10
110,00:00:00:00:74:F1,-73,2018-05-22 01:15:09
110,00:00:00:00:74:F1,-48,2018-05-22 01:16:09
110,00:00:00:00:74:F1,-66,2018-05-22 01:17:09
110,00:00:00:00:74:F1,-46,2018-05-22 01:19:09
110,00:00:00:00:74:F1,-76,2018-05-22 01:20:10
110,00:00:00:00:74:F1,-70,2018-05-22 01:21:09
110,00:00:00:00:74:F1,-54,2018-05-22 01:22:09
110,00:00:00:00:74:F1,-66,2018-05-22 01:23:09
110,00:00:00:00:74:F1,-39,2018-05-22 01:25:09
110,00:00:00:00:74:F1,-47,2018-05-22 01:26:10
110,00:00:00:00:74:F1,-49,2018-05-22 01:27:09
110,00:00:00:00:74:F1,-81,2018-05-22 01:28:09
110,00:00:00:00:74:F1,-78,2018-05-22 01:29:09
110,00:00:00:00:74:F1,-46,2018-05-22 01:31:09
110,00:00:00:00:74:F1,-77,2018-05-22 01:33:09
110,00:00:00:00:74:F1,-78,2018-05-22 01:35:09
110,00:00:00:00:74:F1,-45,2018-05-22 01:36:09
110,00:00:00:00:74:F1,-46,2018-05-22 01:37:09
110,00:00:00:00:74:F1,-58,2018-05-22 01:38:11
110,00:00:00:00:74:F1,-76,2018-05-22 01:39:09
110,00:00:00:00:74:F1,-63,2018-05-22 01:41:09
110,00:00:00:00:74:F1,-51,2018-05-22 01:42:09
110,00:00:00:00:74:F1,-77,2018-05-22 01:43:09
110,00:00:00:00:74:F1,-64,2018-05-22 01:45:09
110,00:00:00:00:74:F1,-74,2018-05-22 01:46:09
110,00:00:00:00:74:F1,-64,2018-05-22 01:47:09
110,00:00:00:00:74:F1,-60,2018-05-22 01:49:09
110,00:00:00:00:74:F1,-78,2018-05-22 01:51:09
110,00:00:00:00:74:F1,-69,2018-05-22 01:52:09
110,00:00:00:00:74:F1,-68,2018-05-22 01:53:10
110,00:00:00:00:74:F1,-82,2018-05-22 01:54:10
110,00:00:00:00:74:F1,-40,2018-05-22 01:55:10
110,00:00:00:00:74:F1,-65,2018-05-22 01:56:11
110,00:00:00:00:74:F1,-79,2018-05-22 01:57:10
110,00:00:00:00:74:F1,-60,2018-05-22 01:58:10
110,00:95:69:C6:60:01,-94,2018-05-22 01:16:09
110,00:95:69:C6:60:01,-94,2018-05-22 01:33:09
110,00:95:69:C6:60:01,-95,2018-05-22 01:35:09
110,00:95:69:C6:60:01,-93,2018-05-22 01:40:09
110,00:95:69:C6:60:01,-92,2018-05-22 01:44:11
110,00:95:69:C6:77:4C,-55,2018-05-22 01:00:09
110,00:95:69:C6:77:4C,-58,2018-05-22 01:02:10
110,00:95:69:C6:77:4C,-57,2018-05-22 01:03:09
110,00:95:69:C6:77:4C,-56,2018-05-22 01:06:09
110,00:95:69:C6:77:4C,-56,2018-05-22 01:07:09
110,00:95:69:C6:77:4C,-57,2018-05-22 01:08:10
110,00:95:69:C6:77:4C,-64,2018-05-22 01:11:09
110,00:95:69:C6:77:4C,-56,2018-05-22 01:13:09
110,00:95:69:C6:77:4C,-56,2018-05-22 01:14:10
110,00:95:69:C6:77:4C,-56,2018-05-22 01:16:09
110,00:95:69:C6:77:4C,-55,2018-05-22 01:17:09
110,00:95:69:C6:77:4C,-55,2018-05-22 01:19:09
110,00:95:69:C6:77:4C,-61,2018-05-22 01:22:09
110,00:95:69:C6:77:4C,-56,2018-05-22 01:23:09
110,00:95:69:C6:77:4C,-64,2018-05-22 01:25:09
110,00:95:69:C6:77:4C,-61,2018-05-22 01:26:10
110,00:95:69:C6:77:4C,-62,2018-05-22 01:28:09
110,00:95:69:C6:77:4C,-58,2018-05-22 01:29:09
110,00:95:69:C6:77:4C,-65,2018-05-22 01:32:11
110,00:95:69:C6:77:4C,-65,2018-05-22 01:33:09
110,00:95:69:C6:77:4C,-53,2018-05-22 01:34:09
110,00:95:69:C6:77:4C,-58,2018-05-22 01:37:09
110,00:95:69:C6:77:4C,-70,2018-05-22 01:38:11
110,00:95:69:C6:77:4C,-59,2018-05-22 01:40:09
110,00:95:69:C6:77:4C,-53,2018-05-22 01:41:09
110,00:95:69:C6:77:4C,-62,2018-05-22 01:43:09
110,00:95:69:C6:77:4C,-57,2018-05-22 01:44:11
110,00:95:69:C6:77:4C,-59,2018-05-22 01:47:09
110,00:95:69:C6:77:4C,-64,2018-05-22 01:50:11
110,00:95:69:C6:77:4C,-58,2018-05-22 01:51:09
110,00:95:69:C6:77:4C,-53,2018-05-22 01:52:09
110,00:95:69:C6:77:4C,-57,2018-05-22 01:54:10
110,00:95:69:C6:77:4C,-56,2018-05-22 01:55:10
110,00:95:69:C6:77:4C,-57,2018-05-22 01:56:11
110,00:95:69:C6:77:4C,-56,2018-05-22 01:57:10
110,00:95:69:C6:77:4C,-53,2018-05-22 01:58:10
110,00:95:69:C6:86:01,-66,2018-05-22 01:04:09
110,00:95:69:C6:86:01,-64,2018-05-22 01:05:09
110,00:95:69:C6:86:01,-64,2018-05-22 01:07:09
110,00:95:69:C6:86:01,-66,2018-05-22 01:09:09
110,00:95:69:C6:86:01,-64,2018-05-22 01:10:09
110,00:95:69:C6:86:01,-69,2018-05-22 01:11:09
110,00:95:69:C6:86:01,-68,2018-05-22 01:13:09
110,00:95:69:C6:86:01,-73,2018-05-22 01:15:09
110,00:95:69:C6:86:01,-77,2018-05-22 01:16:09
110,00:95:69:C6:86:01,-70,2018-05-22 01:19:09
110,00:95:69:C6:86:01,-75,2018-05-22 01:21:09
110,00:95:69:C6:86:01,-70,2018-05-22 01:22:09
110,00:95:69:C6:86:01,-67,2018-05-22 01:25:09
110,00:95:69:C6:86:01,-72,2018-05-22 01:26:10
110,00:95:69:C6:86:01,-67,2018-05-22 01:27:09
110,00:95:69:C6:86:01,-68,2018-05-22 01:28:09
110,00:95:69:C6:86:01,-69,2018-05-22 01:29:09
110,00:95:69:C6:86:01,-63,2018-05-22 01:30:09
110,00:95:69:C6:86:01,-79,2018-05-22 01:33:09
110,00:95:69:C6:86:01,-68,2018-05-22 01:34:09
110,00:95:69:C6:86:01,-64,2018-05-22 01:39:09
110,00:95:69:C6:86:01,-92,2018-05-22 01:40:09
110,00:95:69:C6:86:01,-64,2018-05-22 01:41:09
110,00:95:69:C6:86:01,-84,2018-05-22 01:46:09
110,00:95:69:C6:86:01,-66,2018-05-22 01:49:09
110,00:95:69:C6:86:01,-66,2018-05-22 01:50:11
110,00:95:69:C6:86:01,-68,2018-05-22 01:52:09
110,00:95:69:C6:86:01,-68,2018-05-22 01:53:10
110,00:95:69:C6:86:01,-66,2018-05-22 01:54:10
110,00:95:69:C6:86:01,-66,2018-05-22 01:55:10
110,00:95:69:C6:86:01,-78,2018-05-22 01:57:10
110,00:95:69:C6:86:01,-67,2018-05-22 01:59:10
110,00:95:69:C6:86:7A,-57,2018-05-22 01:00:09
110,00:95:69:C6:86:7A,-59,2018-05-22 01:01:09
110,00:95:69:C6:86:7A,-57,2018-05-22 01:03:09
110,00:95:69:C6:86:7A,-56,2018-05-22 01:04:09
110,00:95:69:C6:86:7A,-58,2018-05-22 01:05:09
110,00:95:69:C6:86:7A,-60,2018-05-22 01:06:09
110,00:95:69:C6:86:7A,-59,2018-05-22 01:07:09
110,00:95:69:C6:86:7A,-56,2018-05-22 01:08:10
110,00:95:69:C6:86:7A,-69,2018-05-22 01:10:09
110,00:95:69:C6:86:7A,-60,2018-05-22 01:16:09
110,00:95:69:C6:86:7A,-59,2018-05-22 01:19:09
110,00:95:69:C6:86:7A,-60,2018-05-22 01:22:09
110,00:95:69:C6:86:7A,-57,2018-05-22 01:24:09
110,00:95:69:C6:86:7A,-59,2018-05-22 01:25:09
110,00:95:69:C6:86:7A,-57,2018-05-22 01:26:10
110,00:95:69:C6:86:7A,-58,2018-05-22 01:27:09
110,00:95:69:C6:86:7A,-58,2018-05-22 01:28:09
110,00:95:69:C6:86:7A,-58,2018-05-22 01:29:09
110,00:95:69:C6:86:7A,-58,2018-05-22 01:30:09
110,00:95:69:C6:86:7A,-59,2018-05-22 01:32:11
110,00:95:69:C6:86:7A,-63,2018-05-22 01:33:09
110,00:95:69:C6:86:7A,-57,2018-05-22 01:34:09
110,00:95:69:C6:86:7A,-62,2018-05-22 01:38:11
110,00:95:69:C6:86:7A,-62,2018-05-22 01:39:09
110,00:95:69:C6:86:7A,-81,2018-05-22 01:40:09
110,00:95:69:C6:86:7A,-57,2018-05-22 01:43:09
110,00:95:69:C6:86:7A,-62,2018-05-22 01:46:09
110,00:95:69:C6:86:7A,-58,2018-05-22 01:47:09
110,00:95:69:C6:86:7A,-62,2018-05-22 01:50:11
110,00:95:69:C6:86:7A,-61,2018-05-22 01:51:09
110,00:95:69:C6:86:7A,-61,2018-05-22 01:53:10
