shop_id,mac,intensity,time
369,00:00:00:00:74:F1,-64,2018-05-16 19:00:06
369,00:00:00:00:74:F1,-52,2018-05-16 19:01:05
369,00:00:00:00:74:F1,-48,2018-05-16 19:01:06
369,00:00:00:00:74:F1,-80,2018-05-16 19:02:05
369,00:00:00:00:74:F1,-54,2018-05-16 19:02:06
369,00:00:00:00:74:F1,-52,2018-05-16 19:03:05
369,00:00:00:00:74:F1,-47,2018-05-16 19:03:06
369,00:00:00:00:74:F1,-60,2018-05-16 19:04:06
369,00:00:00:00:74:F1,-52,2018-05-16 19:05:05
369,00:00:00:00:74:F1,-84,2018-05-16 19:05:06
369,00:00:00:00:74:F1,-57,2018-05-16 19:06:05
369,00:00:00:00:74:F1,-88,2018-05-16 19:06:06
369,00:00:00:00:74:F1,-52,2018-05-16 19:07:05
369,00:00:00:00:74:F1,-54,2018-05-16 19:07:06
369,00:00:00:00:74:F1,-82,2018-05-16 19:08:05
369,00:00:00:00:74:F1,-64,2018-05-16 19:08:06
369,00:00:00:00:74:F1,-52,2018-05-16 19:09:05
369,00:00:00:00:74:F1,-62,2018-05-16 19:09:06
369,00:00:00:00:74:F1,-96,2018-05-16 19:10:05
369,00:00:00:00:74:F1,-59,2018-05-16 19:10:06
369,00:00:00:00:74:F1,-77,2018-05-16 19:11:05
369,00:00:00:00:74:F1,-91,2018-05-16 19:11:06
369,00:00:00:00:74:F1,-54,2018-05-16 19:12:06
369,00:00:00:00:74:F1,-51,2018-05-16 19:13:05
369,00:00:00:00:74:F1,-50,2018-05-16 19:13:06
369,00:00:00:00:74:F1,-52,2018-05-16 19:14:05
369,00:00:00:00:74:F1,-83,2018-05-16 19:15:06
369,00:00:00:00:74:F1,-85,2018-05-16 19:16:05
369,00:00:00:00:74:F1,-57,2018-05-16 19:16:06
369,00:00:00:00:74:F1,-76,2018-05-16 19:17:05
369,00:00:00:00:74:F1,-59,2018-05-16 19:17:06
369,00:00:00:00:74:F1,-46,2018-05-16 19:18:07
369,00:00:00:00:74:F1,-57,2018-05-16 19:19:05
369,00:00:00:00:74:F1,-61,2018-05-16 19:19:07
369,00:00:00:00:74:F1,-74,2018-05-16 19:20:05
369,00:00:00:00:74:F1,-68,2018-05-16 19:20:07
369,00:00:00:00:74:F1,-53,2018-05-16 19:21:05
369,00:00:00:00:74:F1,-67,2018-05-16 19:21:07
369,00:00:00:00:74:F1,-75,2018-05-16 19:22:05
369,00:00:00:00:74:F1,-76,2018-05-16 19:22:07
369,00:00:00:00:74:F1,-52,2018-05-16 19:24:05
369,00:00:00:00:74:F1,-71,2018-05-16 19:24:07
369,00:00:00:00:74:F1,-46,2018-05-16 19:25:07
369,00:00:00:00:74:F1,-51,2018-05-16 19:26:05
369,00:00:00:00:74:F1,-71,2018-05-16 19:26:07
369,00:00:00:00:74:F1,-47,2018-05-16 19:27:07
369,00:00:00:00:74:F1,-66,2018-05-16 19:28:05
369,00:00:00:00:74:F1,-63,2018-05-16 19:28:07
369,00:00:00:00:74:F1,-83,2018-05-16 19:29:05
369,00:00:00:00:74:F1,-85,2018-05-16 19:30:05
369,00:00:00:00:74:F1,-86,2018-05-16 19:30:07
369,00:00:00:00:74:F1,-75,2018-05-16 19:31:07
369,00:00:00:00:74:F1,-57,2018-05-16 19:32:05
369,00:00:00:00:74:F1,-72,2018-05-16 19:33:05
369,00:00:00:00:74:F1,-68,2018-05-16 19:33:07
369,00:00:00:00:74:F1,-85,2018-05-16 19:34:05
369,00:00:00:00:74:F1,-68,2018-05-16 19:34:07
369,00:00:00:00:74:F1,-71,2018-05-16 19:35:05
369,00:00:00:00:74:F1,-37,2018-05-16 19:35:07
369,00:00:00:00:74:F1,-76,2018-05-16 19:36:05
369,00:00:00:00:74:F1,-75,2018-05-16 19:36:07
369,00:00:00:00:74:F1,-78,2018-05-16 19:37:05
369,00:00:00:00:74:F1,-88,2018-05-16 19:37:07
369,00:00:00:00:74:F1,-73,2018-05-16 19:38:05
369,00:00:00:00:74:F1,-57,2018-05-16 19:38:07
369,00:00:00:00:74:F1,-58,2018-05-16 19:39:07
369,00:00:00:00:74:F1,-72,2018-05-16 19:40:05
369,00:00:00:00:74:F1,-59,2018-05-16 19:40:07
369,00:00:00:00:74:F1,-80,2018-05-16 19:41:07
369,00:00:00:00:74:F1,-54,2018-05-16 19:42:05
369,00:00:00:00:74:F1,-50,2018-05-16 19:42:07
369,00:00:00:00:74:F1,-60,2018-05-16 19:43:07
369,00:00:00:00:74:F1,-66,2018-05-16 19:44:05
369,00:00:00:00:74:F1,-78,2018-05-16 19:44:07
369,00:00:00:00:74:F1,-80,2018-05-16 19:45:05
369,00:00:00:00:74:F1,-64,2018-05-16 19:46:05
369,00:00:00:00:74:F1,-54,2018-05-16 19:46:07
