shop_id,mac,time
369,00:28:F8:BB:7E:57,2018-05-16 16:33:03
369,00:28:F8:BB:7E:57,2018-05-16 16:34:03
369,00:28:F8:BB:7E:57,2018-05-16 16:37:03
369,00:28:F8:BB:7E:57,2018-05-16 16:38:03
369,00:28:F8:BB:7E:57,2018-05-16 16:41:04
369,00:28:F8:BB:7E:57,2018-05-16 16:43:04
369,00:28:F8:BB:7E:57,2018-05-16 16:44:04
369,00:28:F8:BB:7E:57,2018-05-16 16:45:04
369,00:28:F8:BB:7E:57,2018-05-16 16:47:04
369,00:28:F8:BB:7E:57,2018-05-16 16:48:04
369,00:28:F8:BB:7E:57,2018-05-16 16:49:04
369,00:28:F8:BB:7E:57,2018-05-16 16:51:04
369,00:28:F8:BB:7E:57,2018-05-16 16:52:04
369,00:28:F8:BB:7E:57,2018-05-16 16:55:04
369,00:28:F8:BB:7E:57,2018-05-16 16:58:04
369,00:28:F8:BB:7E:57,2018-05-16 16:59:04
369,00:95:69:C6:60:01,2018-05-16 16:00:03
369,00:95:69:C6:60:01,2018-05-16 16:01:03
369,00:95:69:C6:60:01,2018-05-16 16:07:03
369,00:95:69:C6:60:01,2018-05-16 16:08:03
369,00:95:69:C6:60:01,2018-05-16 16:12:03
369,00:95:69:C6:60:01,2018-05-16 16:14:03
369,00:95:69:C6:60:01,2018-05-16 16:19:03
369,00:95:69:C6:60:01,2018-05-16 16:21:03
369,00:95:69:C6:60:01,2018-05-16 16:22:03
369,00:95:69:C6:60:01,2018-05-16 16:25:03
369,00:95:69:C6:60:01,2018-05-16 16:28:03
369,00:95:69:C6:60:01,2018-05-16 16:29:03
369,00:95:69:C6:60:01,2018-05-16 16:31:03
369,00:95:69:C6:60:01,2018-05-16 16:35:03
369,00:95:69:C6:60:01,2018-05-16 16:36:03
369,00:95:69:C6:60:01,2018-05-16 16:41:04
369,00:95:69:C6:60:01,2018-05-16 16:47:04
369,00:95:69:C6:60:01,2018-05-16 16:51:04
369,00:95:69:C6:60:01,2018-05-16 16:53:04
369,00:95:69:C6:60:01,2018-05-16 16:55:04
369,00:95:69:C6:60:01,2018-05-16 16:56:04
369,00:95:69:C6:60:01,2018-05-16 16:58:04
369,00:95:69:C6:60:18,2018-05-16 16:00:03
369,00:95:69:C6:60:18,2018-05-16 16:02:03
369,00:95:69:C6:60:18,2018-05-16 16:03:03
369,00:95:69:C6:60:18,2018-05-16 16:04:03
369,00:95:69:C6:60:18,2018-05-16 16:05:03
369,00:95:69:C6:60:18,2018-05-16 16:06:03
369,00:95:69:C6:60:18,2018-05-16 16:07:03
369,00:95:69:C6:60:18,2018-05-16 16:08:03
369,00:95:69:C6:60:18,2018-05-16 16:09:03
369,00:95:69:C6:60:18,2018-05-16 16:10:03
369,00:95:69:C6:60:18,2018-05-16 16:11:03
369,00:95:69:C6:60:18,2018-05-16 16:12:03
369,00:95:69:C6:60:18,2018-05-16 16:13:03
369,00:95:69:C6:60:18,2018-05-16 16:14:03
369,00:95:69:C6:60:18,2018-05-16 16:15:03
369,00:95:69:C6:60:18,2018-05-16 16:16:03
369,00:95:69:C6:60:18,2018-05-16 16:17:03
369,00:95:69:C6:60:18,2018-05-16 16:18:03
369,00:95:69:C6:60:18,2018-05-16 16:19:03
369,00:95:69:C6:60:18,2018-05-16 16:20:03
369,00:95:69:C6:60:18,2018-05-16 16:21:03
369,00:95:69:C6:60:18,2018-05-16 16:24:03
369,00:95:69:C6:60:18,2018-05-16 16:25:03
369,00:95:69:C6:60:18,2018-05-16 16:28:03
369,00:95:69:C6:60:18,2018-05-16 16:29:03
369,00:95:69:C6:60:18,2018-05-16 16:30:03
369,00:95:69:C6:60:18,2018-05-16 16:32:03
369,00:95:69:C6:60:18,2018-05-16 16:33:03
369,00:95:69:C6:60:18,2018-05-16 16:35:03
369,00:95:69:C6:60:18,2018-05-16 16:36:03
369,00:95:69:C6:60:18,2018-05-16 16:37:03
369,00:95:69:C6:60:18,2018-05-16 16:38:03
369,00:95:69:C6:60:18,2018-05-16 16:40:03
369,00:95:69:C6:60:18,2018-05-16 16:41:04
369,00:95:69:C6:60:18,2018-05-16 16:42:04
369,00:95:69:C6:60:18,2018-05-16 16:43:04
369,00:95:69:C6:60:18,2018-05-16 16:44:04
369,00:95:69:C6:60:18,2018-05-16 16:45:04
369,00:95:69:C6:60:18,2018-05-16 16:47:04
369,00:95:69:C6:60:18,2018-05-16 16:48:04
369,00:95:69:C6:60:18,2018-05-16 16:50:04
369,00:95:69:C6:60:18,2018-05-16 16:51:04
369,00:95:69:C6:60:18,2018-05-16 16:53:04
369,00:95:69:C6:60:18,2018-05-16 16:54:04
369,00:95:69:C6:60:18,2018-05-16 16:55:04
369,00:95:69:C6:60:18,2018-05-16 16:58:04
369,00:95:69:C6:60:18,2018-05-16 16:59:04
369,00:95:69:C6:77:4C,2018-05-16 16:00:03
369,00:95:69:C6:77:4C,2018-05-16 16:01:03
369,00:95:69:C6:77:4C,2018-05-16 16:06:03
369,00:95:69:C6:77:4C,2018-05-16 16:07:03
369,00:95:69:C6:77:4C,2018-05-16 16:08:03
369,00:95:69:C6:77:4C,2018-05-16 16:09:03
369,00:95:69:C6:77:4C,2018-05-16 16:11:03
369,00:95:69:C6:77:4C,2018-05-16 16:13:03
369,00:95:69:C6:77:4C,2018-05-16 16:14:03
369,00:95:69:C6:77:4C,2018-05-16 16:15:03
369,00:95:69:C6:77:4C,2018-05-16 16:16:03
369,00:95:69:C6:77:4C,2018-05-16 16:17:03
369,00:95:69:C6:77:4C,2018-05-16 16:18:03
369,00:95:69:C6:77:4C,2018-05-16 16:19:03
369,00:95:69:C6:77:4C,2018-05-16 16:20:03
369,00:95:69:C6:77:4C,2018-05-16 16:24:03
369,00:95:69:C6:77:4C,2018-05-16 16:25:03
369,00:95:69:C6:77:4C,2018-05-16 16:26:03
369,00:95:69:C6:77:4C,2018-05-16 16:28:03
369,00:95:69:C6:77:4C,2018-05-16 16:29:03
369,00:95:69:C6:77:4C,2018-05-16 16:30:03
369,00:95:69:C6:77:4C,2018-05-16 16:31:03
369,00:95:69:C6:77:4C,2018-05-16 16:32:03
369,00:95:69:C6:77:4C,2018-05-16 16:33:03
369,00:95:69:C6:77:4C,2018-05-16 16:34:03
369,00:95:69:C6:77:4C,2018-05-16 16:35:03
369,00:95:69:C6:77:4C,2018-05-16 16:37:03
369,00:95:69:C6:77:4C,2018-05-16 16:38:03
369,00:95:69:C6:77:4C,2018-05-16 16:40:03
369,00:95:69:C6:77:4C,2018-05-16 16:41:04
369,00:95:69:C6:77:4C,2018-05-16 16:43:04
369,00:95:69:C6:77:4C,2018-05-16 16:44:04
369,00:95:69:C6:77:4C,2018-05-16 16:45:04
369,00:95:69:C6:77:4C,2018-05-16 16:46:04
369,00:95:69:C6:77:4C,2018-05-16 16:48:04
369,00:95:69:C6:77:4C,2018-05-16 16:53:04
369,00:95:69:C6:77:4C,2018-05-16 16:55:04
369,00:95:69:C6:77:4C,2018-05-16 16:56:04
369,00:95:69:C6:77:4C,2018-05-16 16:57:04
369,00:95:69:C6:77:4C,2018-05-16 16:58:04
369,00:95:69:C6:77:4C,2018-05-16 16:59:04
369,00:95:69:C6:86:7A,2018-05-16 16:01:03
369,00:95:69:C6:86:7A,2018-05-16 16:02:03
369,00:95:69:C6:86:7A,2018-05-16 16:04:03
369,00:95:69:C6:86:7A,2018-05-16 16:05:03
369,00:95:69:C6:86:7A,2018-05-16 16:06:03
369,00:95:69:C6:86:7A,2018-05-16 16:07:03
369,00:95:69:C6:86:7A,2018-05-16 16:08:03
369,00:95:69:C6:86:7A,2018-05-16 16:10:03
369,00:95:69:C6:86:7A,2018-05-16 16:11:03
369,00:95:69:C6:86:7A,2018-05-16 16:12:03
369,00:95:69:C6:86:7A,2018-05-16 16:13:03
369,00:95:69:C6:86:7A,2018-05-16 16:14:03
369,00:95:69:C6:86:7A,2018-05-16 16:15:03
369,00:95:69:C6:86:7A,2018-05-16 16:17:03
369,00:95:69:C6:86:7A,2018-05-16 16:18:03
369,00:95:69:C6:86:7A,2018-05-16 16:19:03
369,00:95:69:C6:86:7A,2018-05-16 16:20:03
369,00:95:69:C6:86:7A,2018-05-16 16:21:03
369,00:95:69:C6:86:7A,2018-05-16 16:22:03
369,00:95:69:C6:86:7A,2018-05-16 16:23:03
369,00:95:69:C6:86:7A,2018-05-16 16:24:03
369,00:95:69:C6:86:7A,2018-05-16 16:25:03
369,00:95:69:C6:86:7A,2018-05-16 16:26:03
369,00:95:69:C6:86:7A,2018-05-16 16:27:03
369,00:95:69:C6:86:7A,2018-05-16 16:29:03
369,00:95:69:C6:86:7A,2018-05-16 16:30:03
369,00:95:69:C6:86:7A,2018-05-16 16:31:03
369,00:95:69:C6:86:7A,2018-05-16 16:32:03
369,00:95:69:C6:86:7A,2018-05-16 16:33:03
369,00:95:69:C6:86:7A,2018-05-16 16:34:03
369,00:95:69:C6:86:7A,2018-05-16 16:35:03
369,00:95:69:C6:86:7A,2018-05-16 16:37:03
369,00:95:69:C6:86:7A,2018-05-16 16:38:03
369,00:95:69:C6:86:7A,2018-05-16 16:39:03
369,00:95:69:C6:86:7A,2018-05-16 16:40:03
369,00:95:69:C6:86:7A,2018-05-16 16:41:04
369,00:95:69:C6:86:7A,2018-05-16 16:43:04
369,00:95:69:C6:86:7A,2018-05-16 16:44:04
369,00:95:69:C6:86:7A,2018-05-16 16:45:04
369,00:95:69:C6:86:7A,2018-05-16 16:46:04
369,00:95:69:C6:86:7A,2018-05-16 16:48:04
369,00:95:69:C6:86:7A,2018-05-16 16:51:04
369,00:95:69:C6:86:7A,2018-05-16 16:54:04
369,00:95:69:C6:86:7A,2018-05-16 16:55:04
369,00:95:69:C6:86:7A,2018-05-16 16:57:04
369,00:95:69:C6:86:7A,2018-05-16 16:58:04
369,00:95:69:C6:86:CC,2018-05-16 16:00:03
369,00:95:69:C6:86:CC,2018-05-16 16:01:03
369,00:95:69:C6:86:CC,2018-05-16 16:02:03
369,00:95:69:C6:86:CC,2018-05-16 16:03:03
369,00:95:69:C6:86:CC,2018-05-16 16:04:03
369,00:95:69:C6:86:CC,2018-05-16 16:06:03
369,00:95:69:C6:86:CC,2018-05-16 16:07:03
369,00:95:69:C6:86:CC,2018-05-16 16:08:03
369,00:95:69:C6:86:CC,2018-05-16 16:09:03
369,00:95:69:C6:86:CC,2018-05-16 16:13:03
369,00:95:69:C6:86:CC,2018-05-16 16:14:03
369,00:95:69:C6:86:CC,2018-05-16 16:15:03
369,00:95:69:C6:86:CC,2018-05-16 16:16:03
369,00:95:69:C6:86:CC,2018-05-16 16:19:03
369,00:95:69:C6:86:CC,2018-05-16 16:20:03
369,00:95:69:C6:86:CC,2018-05-16 16:21:03
369,00:95:69:C6:86:CC,2018-05-16 16:23:03
369,00:95:69:C6:86:CC,2018-05-16 16:25:03
369,00:95:69:C6:86:CC,2018-05-16 16:26:03
369,00:95:69:C6:86:CC,2018-05-16 16:27:03
369,00:95:69:C6:86:CC,2018-05-16 16:29:03
369,00:95:69:C6:86:CC,2018-05-16 16:30:03
369,00:95:69:C6:86:CC,2018-05-16 16:31:03
369,00:95:69:C6:86:CC,2018-05-16 16:32:03
369,00:95:69:C6:86:CC,2018-05-16 16:36:03
369,00:95:69:C6:86:CC,2018-05-16 16:37:03
369,00:95:69:C6:86:CC,2018-05-16 16:38:03
369,00:95:69:C6:86:CC,2018-05-16 16:39:03
369,00:95:69:C6:86:CC,2018-05-16 16:42:04
369,00:95:69:C6:86:CC,2018-05-16 16:44:04
369,00:95:69:C6:86:CC,2018-05-16 16:45:04
369,00:95:69:C6:86:CC,2018-05-16 16:46:04
369,00:95:69:C6:86:CC,2018-05-16 16:47:04
369,00:95:69:C6:86:CC,2018-05-16 16:48:04
369,00:95:69:C6:86:CC,2018-05-16 16:50:04
369,00:95:69:C6:86:CC,2018-05-16 16:51:04
369,00:95:69:C6:86:CC,2018-05-16 16:52:04
369,00:95:69:C6:86:CC,2018-05-16 16:53:04
369,00:95:69:C6:86:CC,2018-05-16 16:54:04
369,00:95:69:C6:86:CC,2018-05-16 16:55:04
369,00:95:69:C6:86:CC,2018-05-16 16:57:04
369,00:95:69:C6:86:CC,2018-05-16 16:58:04
369,00:95:69:C6:89:C5,2018-05-16 16:00:03
369,00:95:69:C6:89:C5,2018-05-16 16:02:03
369,00:95:69:C6:89:C5,2018-05-16 16:03:03
369,00:95:69:C6:89:C5,2018-05-16 16:05:03
369,00:95:69:C6:89:C5,2018-05-16 16:06:03
369,00:95:69:C6:89:C5,2018-05-16 16:07:03
369,00:95:69:C6:89:C5,2018-05-16 16:08:03
369,00:95:69:C6:89:C5,2018-05-16 16:09:03
369,00:95:69:C6:89:C5,2018-05-16 16:13:03
369,00:95:69:C6:89:C5,2018-05-16 16:14:03
369,00:95:69:C6:89:C5,2018-05-16 16:15:03
369,00:95:69:C6:89:C5,2018-05-16 16:20:03
369,00:95:69:C6:89:C5,2018-05-16 16:22:03
369,00:95:69:C6:89:C5,2018-05-16 16:24:03
369,00:95:69:C6:89:C5,2018-05-16 16:25:03
369,00:95:69:C6:89:C5,2018-05-16 16:27:03
369,00:95:69:C6:89:C5,2018-05-16 16:30:03
369,00:95:69:C6:89:C5,2018-05-16 16:31:03
369,00:95:69:C6:89:C5,2018-05-16 16:32:03
369,00:95:69:C6:89:C5,2018-05-16 16:33:03
369,00:95:69:C6:89:C5,2018-05-16 16:35:03
369,00:95:69:C6:89:C5,2018-05-16 16:37:03
369,00:95:69:C6:89:C5,2018-05-16 16:38:03
369,00:95:69:C6:89:C5,2018-05-16 16:39:03
369,00:95:69:C6:89:C5,2018-05-16 16:44:04
369,00:95:69:C6:89:C5,2018-05-16 16:45:04
369,00:95:69:C6:89:C5,2018-05-16 16:48:04
369,00:95:69:C6:89:C5,2018-05-16 16:49:04
369,00:95:69:C6:89:C5,2018-05-16 16:52:04
369,00:95:69:C6:89:C5,2018-05-16 16:53:04
369,00:95:69:C6:89:C5,2018-05-16 16:55:04
369,00:95:69:C6:89:C5,2018-05-16 16:56:04
369,00:95:69:C6:89:C5,2018-05-16 16:57:04
369,00:95:69:C6:89:C5,2018-05-16 16:59:04
369,00:95:69:D1:53:7D,2018-05-16 16:00:03
369,00:95:69:D1:53:7D,2018-05-16 16:03:03
369,00:95:69:D1:53:7D,2018-05-16 16:04:03
369,00:95:69:D1:53:7D,2018-05-16 16:06:03
369,00:95:69:D1:53:7D,2018-05-16 16:07:03
369,00:95:69:D1:53:7D,2018-05-16 16:08:03
369,00:95:69:D1:53:7D,2018-05-16 16:09:03
369,00:95:69:D1:53:7D,2018-05-16 16:10:03
369,00:95:69:D1:53:7D,2018-05-16 16:12:03
369,00:95:69:D1:53:7D,2018-05-16 16:13:03
369,00:95:69:D1:53:7D,2018-05-16 16:14:03
369,00:95:69:D1:53:7D,2018-05-16 16:15:03
369,00:95:69:D1:53:7D,2018-05-16 16:21:03
369,00:95:69:D1:53:7D,2018-05-16 16:23:03
369,00:95:69:D1:53:7D,2018-05-16 16:24:03
369,00:95:69:D1:53:7D,2018-05-16 16:25:03
369,00:95:69:D1:53:7D,2018-05-16 16:27:03
369,00:95:69:D1:53:7D,2018-05-16 16:28:03
369,00:95:69:D1:53:7D,2018-05-16 16:29:03
369,00:95:69:D1:53:7D,2018-05-16 16:30:03
369,00:95:69:D1:53:7D,2018-05-16 16:31:03
369,00:95:69:D1:53:7D,2018-05-16 16:33:03
369,00:95:69:D1:53:7D,2018-05-16 16:34:03
369,00:95:69:D1:53:7D,2018-05-16 16:36:03
369,00:95:69:D1:53:7D,2018-05-16 16:37:03
369,00:95:69:D1:53:7D,2018-05-16 16:38:03
369,00:95:69:D1:53:7D,2018-05-16 16:39:03
369,00:95:69:D1:53:7D,2018-05-16 16:41:04
369,00:95:69:D1:53:7D,2018-05-16 16:42:04
369,00:95:69:D1:53:7D,2018-05-16 16:44:04
369,00:95:69:D1:53:7D,2018-05-16 16:45:04
369,00:95:69:D1:53:7D,2018-05-16 16:46:04
369,00:95:69:D1:53:7D,2018-05-16 16:47:04
369,00:95:69:D1:53:7D,2018-05-16 16:48:04
369,00:95:69:D1:53:7D,2018-05-16 16:50:04
369,00:95:69:D1:53:7D,2018-05-16 16:53:04
369,00:95:69:D1:53:7D,2018-05-16 16:55:04
369,00:95:69:D1:53:7D,2018-05-16 16:57:04
369,00:95:69:D1:53:7D,2018-05-16 16:58:04
369,00:95:69:D1:53:7D,2018-05-16 16:59:04
369,02:00:14:F3:5A:E3,2018-05-16 16:10:03
369,02:15:D4:B7:13:9F,2018-05-16 16:39:03
369,02:3C:2A:C8:9E:97,2018-05-16 16:37:03
369,02:E7:DB:82:B4:30,2018-05-16 16:00:03
369,05:00:00:00:74:F1,2018-05-16 16:44:04
369,06:84:68:01:AE:94,2018-05-16 16:27:03
369,06:84:68:01:AE:94,2018-05-16 16:28:03
369,06:96:46:7D:DD:BB,2018-05-16 16:00:03
369,06:FA:1B:BD:AA:CE,2018-05-16 16:40:03
369,09:00:00:00:74:F1,2018-05-16 16:30:03
369,0A:86:9F:BD:60:57,2018-05-16 16:10:03
369,0A:AD:69:20:8F:19,2018-05-16 16:25:03
369,0E:0E:8E:E0:BB:BC,2018-05-16 16:22:03
369,0E:F7:CB:7A:65:43,2018-05-16 16:11:03
369,10:D0:7A:12:F5:38,2018-05-16 16:00:03
369,10:D0:7A:12:F5:38,2018-05-16 16:02:03
369,10:D0:7A:12:F5:38,2018-05-16 16:06:03
369,10:D0:7A:12:F5:38,2018-05-16 16:07:03
369,10:D0:7A:12:F5:38,2018-05-16 16:10:03
369,10:D0:7A:12:F5:38,2018-05-16 16:13:03
369,10:D0:7A:12:F5:38,2018-05-16 16:14:03
369,10:D0:7A:12:F5:38,2018-05-16 16:19:03
369,10:D0:7A:12:F5:38,2018-05-16 16:25:03
369,10:D0:7A:12:F5:38,2018-05-16 16:28:03
369,10:D0:7A:12:F5:38,2018-05-16 16:31:03
369,10:D0:7A:12:F5:38,2018-05-16 16:36:03
369,10:D0:7A:12:F5:38,2018-05-16 16:37:03
369,10:D0:7A:12:F5:38,2018-05-16 16:39:03
369,10:D0:7A:12:F5:38,2018-05-16 16:42:04
369,10:D0:7A:12:F5:38,2018-05-16 16:43:04
369,10:D0:7A:12:F5:38,2018-05-16 16:45:04
369,10:D0:7A:12:F5:38,2018-05-16 16:47:04
369,10:D0:7A:12:F5:38,2018-05-16 16:49:04
369,10:D0:7A:12:F5:38,2018-05-16 16:50:04
369,10:D0:7A:12:F5:38,2018-05-16 16:55:04
369,10:D0:7A:12:F5:38,2018-05-16 16:57:04
369,10:D0:7A:12:F5:38,2018-05-16 16:58:04
369,10:D0:7A:12:F5:38,2018-05-16 16:59:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:04:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:08:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:10:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:13:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:14:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:18:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:23:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:24:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:28:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:33:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:34:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:38:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:39:03
369,10:D0:7A:5C:7F:3A,2018-05-16 16:43:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:45:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:47:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:48:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:49:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:50:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:51:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:53:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:54:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:55:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:58:04
369,10:D0:7A:5C:7F:3A,2018-05-16 16:59:04
369,10:D0:7A:5C:9F:50,2018-05-16 16:47:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:00:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:01:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:03:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:08:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:13:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:20:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:23:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:25:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:28:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:31:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:32:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:37:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:39:03
369,10:D0:7A:5C:C9:FE,2018-05-16 16:41:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:43:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:44:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:45:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:47:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:49:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:50:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:52:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:53:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:54:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:55:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:58:04
369,10:D0:7A:5C:C9:FE,2018-05-16 16:59:04
369,12:31:DD:30:72:C8,2018-05-16 16:36:03
369,12:D6:CF:A0:BD:2C,2018-05-16 16:34:03
369,14:5F:94:A3:71:B6,2018-05-16 16:15:03
369,14:5F:94:A3:71:B6,2018-05-16 16:29:03
369,14:5F:94:A3:71:B6,2018-05-16 16:39:03
369,14:5F:94:A3:71:B6,2018-05-16 16:40:03
369,14:5F:94:A3:71:B6,2018-05-16 16:41:04
369,14:5F:94:A3:71:B6,2018-05-16 16:43:04
369,16:11:2D:1D:DB:7F,2018-05-16 16:40:03
369,16:EF:E0:BD:71:7E,2018-05-16 16:25:03
369,18:00:00:00:74:F1,2018-05-16 16:27:03
369,18:00:00:00:74:F1,2018-05-16 16:40:03
369,18:00:00:00:74:F1,2018-05-16 16:49:04
369,18:F0:E4:63:06:A3,2018-05-16 16:01:03
369,18:F0:E4:63:06:A3,2018-05-16 16:10:03
369,18:F0:E4:63:06:A3,2018-05-16 16:12:03
369,18:F0:E4:63:06:A3,2018-05-16 16:13:03
369,18:F0:E4:63:06:A3,2018-05-16 16:16:03
369,18:F0:E4:63:06:A3,2018-05-16 16:18:03
369,18:F0:E4:63:06:A3,2018-05-16 16:23:03
369,18:F0:E4:63:06:A3,2018-05-16 16:29:03
369,18:F0:E4:63:06:A3,2018-05-16 16:30:03
369,18:F0:E4:63:06:A3,2018-05-16 16:35:03
369,18:F0:E4:63:06:A3,2018-05-16 16:41:04
369,18:F0:E4:63:06:A3,2018-05-16 16:42:04
369,18:F0:E4:63:06:A3,2018-05-16 16:49:04
