shop_id,mac,time
406,68:3E:34:89:0E:67|5C:54:6D:38:B5:02|02|04|2|-80,2018-05-16 14:24:01
406,68:3E:34:89:0E:67|5C:54:6gdf:38:B5:02|02|04|2|-80,2018-05-16 14:24:01
406,F8:59:71:55:97:9F|88:66:39:62:C2:01|02|00|2|-45,2018-05-16 14:24:01
406,F8:75:88:4E:E4:7F|88:66:39:62:C4:21|02|08|6|-78,2018-05-16 14:24:01
406,94:92:FE:3F:4B:08|88:66:39:62:C4:21|01|08|6|-80,2018-05-16 14:24:01
406,BC:1C:81:05:54:39|88:66:39:62:C4:21|02|00|6|-79,2018-05-16 14:24:01
406,F8:59:71:55:97:9F|88:66:39:62:C4:21|02|00|6|-79,2018-05-16 14:24:01
