store_id,name,count
6901821688894,阳帆阳江豆豉,9
6930869900118,东鹏,6
6959315402181,吉丽大头笔G1842黑,1
6957670250003,小贴士香辣海带,3
6934728100602,福太子跳跳鱼(石锅剁椒),1
6934865400580,东芝洋多味香瓜子60克,1
4902778693308,三菱按动中性笔UMN-105黑,1
6944876400981,小北熊蛋糕6枚,3
6923450661789,益达含木糖醇无糖口香糖海盐荔枝味56克,2
6971060710052,动牛,1
6935633701748,芳味村片片糖213g,1
6926032333807,标准简约美工刀,1
6922582402895,陶瓷杯,1
6943982000016,兴旺打火机,3
8993175540629,丽巧克纳宝帝巧克力威化,4
6940466000296,一次性杯子,1
6948564902061,杰尔曼尼锐鸥系列鸡尾酒草莓味外箱,3
6918551811980,五羊芒果西柚筒,1
6934017409591,同欢9589,2
6901035606752,青岛冰醇啤酒,5
6920732122266,海欣蟹柳烧烤味,2
6910772037040,三彩杯,4
6970996434032,烤鸭腿香辣味,2
6920174746396,立白超洁薰衣香洗衣粉,6
6934865400795,东芝洋原味香瓜子65克,1
4897036691175,魔爪,7
6926032325536,4B美术橡皮200A,1
6921294353433,500m海晶柠檬,1
6971314930045,花生芝麻糖1*10（袋）,1
6901533201169,铜锣烧香芋味夹心蛋糕160克,2
6951592310081,散装亲嘴豆干（泡椒味）,1
6903290190502,古越龙山花雕酒600ml,7
6926265339515,上好佳洋葱圈,3
6970441500121,300克桃李焙软吐司面包,2
6947503725013,M&G晨光立体米菲系列全针管中性替芯,1
6932062120362,石头糖,1
8850309201736,Dewberry,1
6926475202449,喜之郎什锦果冻360g,6
6920174760736,超威家庭特惠装,6
6948797203140,XD上上好泡椒鸡蛋,4
6970323810485,漆油笔,2
6954767410173,可口可乐/含糖可乐 300mL PET瓶装饮料,1
6927762900093,山西陈醋 420g,5
6927645500983,鸡蛋风味挂面,4
6921239851055,衣架,1
6927149100337,北海道玛莎包3元（多样共）,1
8855044006684,乐可芬芒果椰子汁,2
6903148145999,舒肤佳薄荷冰怡舒爽型香皂,10
6931630386131,胖哥天生有范槟榔22g,7
6927073408288,添美本,2
6937221702502,贤哥泡椒脆笋90克,2
6932850200023,454g太古白砂糖,4
6936096212574,26克香卤竹笋,1
6924783300185,集味果玉带豆148克,1
6935366500038,508ml日白洗衣粉薰衣草,2
6901668005908,奥利奥冰淇淋夹心香草味97g,3
6970076501784,小领班椰子汁,3
6913189335327,同享九制话梅40g20小包（袋）,6
6922215650020,酸菜带鱼,1
6901028314442,玉溪硬和谐,13
6959927900938,奕香玉米味蛋糕卷160克,3
6949034189654,蓓雅965牙刷,1
6920660800083,板栗馅饼,2
6903148091012,10片护舒宝超值干爽贴身夜用卫生,8
6970509678892,麦片巧克力,2
6950750267250,辣条,2
4895058314508,EDOpack巨浪大切原味薯片（进口食品罐装150g),3
6924168100225,味の选鱿鱼丝45g,3
6926896702948,木耳榨菜106克,1
6941051303013,喜羊羊棉花糖28g,1
6901028315432,红塔山（经典100）,8
6900873097043,康师傅经典藤椒牛肉袋面,2
6924516501391,冠芝林黄桃罐头,3
8888075011099,健牌（HD1）,4
6906151623959,牛栏山 陈酿白酒,5
6923644272043,未来星妙妙儿童成长牛奶草莓味 125ml*4,1
6953787309405,晨光AGR64072 0.38替芯,1
6928521662986,复古白瓷杯,1
6920174749328,800克+150克立白超洁薰衣香洗衣液,5
6943918408855,可可林巧克力,2
6902227014812,嘉顿威化饼干（花生味）,2
6914557183144,珍珍薯片(烧烤)60g,9
6925999700011,28克鸭掌,1
6920180232159,果汁先生竹蔗马蹄汁480ml,1
6922956300512,路路70泡椒鱼仔,2
6970707970057,三明治面包,4
6945409000081,小薯园,1
6955774703425,手撕面筋,1
6915530823545,番石榴汁饮料,3
6925933801187,奥特曼蛋,1
6922725811089,麦烧 盘,4
6926104928733,13g小银线鱼（糖醋味）（盒装）,2
6916344687101,泓一醇黑牛奶巧克力,2
6902890247425,双汇大骨肠猪骨汤特级火腿肠,2
6928804016703,400ml怡泉+C柠檬味汽水,2
6921168559077,320ml农夫山泉天然打奶茶红茶,1
6922956300635,路路美味香干85克,5
6921294308501,C康师傅每日C鲜果橙#,7
6930107907893,一元话梅,1
6901533123164,万士发简装冰花特脆饼250g,1
6934675100564,鸿异100支长方盒棉签,1
6923287607189,185克立旺佳雪山梅,1
6901028221450,贵烟跨越,9
6914782121188,香芋冰淇淋风味代可可脂巧克力制品,2
6937221717315,90g香辣味台式烤肠,4
6902538007206,脉动mi-pro雪柚味运动饮料500ml,2
6930951101270,雅乐衣架,2
6957427660017,顾大嫂重庆小面,1
6926032336341,4#彩色长尾夹(筒装）,1
6907878150001,纯悦包装饮用水 1.5L,5
6921326703069,烤串（香辣味）,1
6917935006011,日清炒面大王葱油肉丝风味,4
6921814704653,奇异果,1
6949034189012,培雅013,1
6931716835003,16K-24页作文/英语薄,1
6927018401848,渔米之湘手撕素牛排牛肉味,1
6947593019429,原装白醋,1
6933213201862,酱辣鱼,1
6930239928384,真彩1008中性笔,2
6932265018220,功夫麻花香辣味,2
6970056800937,40克鸡蛋布丁水蜜桃味,1
4897072470024,椰开心椰子牛奶饮品,3
6936382005569,好管家Q009袋装木棉签约70支,1
6954004250470,泰然长柄儿童调羹047,1
6954002950013,面包2,3
6902934888881,喜之郎布丁果冻150g,1
6958949200392,台湾烤鱼丸,1
6935205303233,得力30323封箱胶带60mm*60y*50um(6卷/筒),1
6916749300971,旭东百里挑一话梅味西瓜籽20克,2
6948797202235,周记上上好渔中渔霸（山椒味）,2
6900873193899,康师傅黑胡椒牛排杯面,2
8809260944411,进口X-5花生夹心巧克力棒,5
6923450601013,绿箭口香糖合装,2
721031960124,珠江啤酒（罐）,1
6932759725313,金沙河原味鸡蛋挂面,1
6955964880080,上海妙记酸梅物语,1
6922219816095,招牌卤脖（香辣味）,2
6925344013513,250ml世外农庄猕猴桃汁饮料,1
6911316361867,曼妥思迷你糖10g,2
6948797202211,周记上上好渔中渔霸（盐焗味）,3
6926656823319,250克加碘低钠盐,2
6947503758257,晨光2015中性笔,1
6942506000105,缔奇脆笋片,2
6902902009775,厨邦纯花生油,6
6902538007381,脉动仙人掌青橘味,3
4892214054605,道地甘橘,2
6923287613661,普丰台湾话梅（共）,1
6947563100041,乡巴佬无壳卤蛋俩个装,3
6920090600260,香辣豆角,3
6926475204481,喜之郎红葡萄果冻爽,6
6941952000714,腾盛16K30页（铁钉作文簿）NO:07-097,2
6901236379783,维达海绵宝宝二层迷你巾V0123,2
6923287613579,普丰老婆梅210克,3
6923450660508,益达热带炫果味口香糖,4
6933364808811,三湘古镇盐焗鸡翅（原味）65G,2
6923490604166,创顺情感玫瑰揽110克,1
6959011900288,利民轩黄金肉松卷面包,5
6901668004895,奥利奥巧轻脆薄片夹心柔滑香草慕斯味 95g,6
6901028142564,七匹狼(鸿福)_盒装,2
6905596001940,威龙白兰地750ML,2
9323956005297,酷马西拉红葡萄酒  2013,1
6921294393408,康师傅茉莉蜜茶大2L,11
6925883217144,港泰垃圾清洁袋-50*45（1*60）,2
6940553000734,皇巢笋尖70克,4
6947093188151,鲜肉连萌 （香辣味）素肉排,1
6901028080514,荷花（细支）,10
6970179601039,生榨椰子汁,2
8000500126325,健达奇趣蛋整盒三个装,2
6935777692209,华杰文件盒55,1
6932404910033,炭烧点心面,3
8888075005487,555金,9
6914557183328,15g珍珍薯片(番茄)30包,5
6900873049844,康师傅老坛仔鸡面桶,6
6920484009808,创辉黑跳可乐味跳跳糖3g,1
6926634158501,酒鬼锅巴,1
8858702417624,小老板紫菜（辣香味）,1
6900873028740,康师傅泡椒竹笋鸡面,2
6957354260038,阿华田麦芽乳饮品高钙味250mL,4
6959606510670,玉丽牙刷601,1
6925678100163,金磨坊鸡汁串串香,3
6918551811669,巧克力小杯,2
6901236380550,维达纸手帕,2
6927073408325,添美B5100办公无线装订本,1
6901121300298,万丽洁厕精1*27促销装500G,5
6954916355669,子大福跳跳鱼13g,1
6970441500374,桃李奶黄面包,1
6922594600036,山椒凤爪（辐照食品）,1
6970717335105,桃李糕点,3
6926032360605,"超省钱 报告夹,A4,抽杆式,30张",2
6910772061106,美怡乐粒绿豆冰,3
6959927900136,奕香绿豆饼,4
6900873097463,康师傅胡椒猪肚鸡桶面,4
6914557183120,珍珍薯片(烧烤)15g,3
6903653025038,美旺雪饼98g,5
6938675700014,头道生榨果肉椰子汁植物蛋白饮料,1
6925698100433,橄榄朱古力豆,2
6911754102893,陈村过桥米线泡椒牛肉味108g,1
6936700600391,复合乳酸菌猕猴桃味果汁饮料,1
6900873096114,康桶香菇排骨面,5
6927082480688,钓鱼新一代扑克,2
6924210900315,三匹马牌祖龙保健酒(100ml杯装),2
6901028123372,黄山红方印,7
6910772061083,魔术杯冰淇淋,2
6926892509039,银鹭意仁花生牛奶,4
6924187858121,洽洽咖啡瓜子108g,6
6900873096190,康师傅经典香辣蒜味排骨袋面,3
6947503798123,晨光优事贴自粘便条纸AS33A40110,1
6920912360280,玉米味酥,2
6909409014240,上好佳番茄薯条,5
6932430201112,卡乐B粟一烧烧烤味32g,2
4894514005486,snapmax2,1
6918551811904,蝴蝶冰葡萄味雪糕,2
4897028981864,红塔山100,6
6901754131016,麻辣萝卜,5
6928546200071,盐焗鸭蛋（初生蛋）,2
6926896701996,吉香居欢味海带丝(野山椒味)70g,5
6901028188081,黄鹤楼银紫,3
6949128600195,无味、五香、奶油瓜子,1
6925913828883,冰绿豆饼,3
6943833800208,金银花露,5
6955455300134,上海香飘飘投资奶茶,2
6911988025319,豆本豆原味,3
6928580584724,联生冰花杨梅（小罐丿（多样共）,2
6955159801210,帐本,2
6935633706095,芳味村咸酥青豆128克,1
6970996431031,三利和鱼仔酱汁味1*20,1
6935145303041,330ml锐澳葡萄味白兰地鸡尾酒,3
6908946287896,美年达酉瓜味600ml,5
6951592310166,散装亲嘴豆干（香辣味）,1
6941952000707,16k英语本,2
8858702410823,小老板紫菜经典原味,5
6924743920996,乐事香浓芝士味马铃薯片70克,8
6924187848566,洽洽喀吱脆,1
6937761805060,宝矿力水特,3
6937221716134,贤哥名嘴1号素牛肉69克,1
6931008484285,妙酸奶,1
6936629900558,吉芙条11g代可可脂巧克力,1
6914782115651,芒果味口嚼糖,4
6901754131009,凉拌海带丝-野山椒味,1
6921294398236,康师傅劲凉冰红茶（盒）250ml,3
6955936500718,乐聚 基围虾 香辣,2
6907992508191,金典有机奶,2
6908471004470,六个核桃核桃乳240ml,6
6922956300772,路路泡椒鱼仔蓝色,3
6952605925681,湘派柴火干,1
6923655506526,橡皮擦,1
6923655541343,天卓3119中性笔，红,2
6920912348585,440g盼盼小面包,1
6927119001954,东北大板抹茶红豆冰棍,3
6970556460013,调理面包,1
6918087711013,阿波罗糯米糍雪糕香草味80g,1
6906664822917,木瓜牛奶饮品,2
6922956301267,鸡汁味牛肉,4
6903244673570,心相印纸面巾,1
6900873084098,康师傅双椒杂酱面,2
6936768011085,蒜香咸脆花生,2
6926486600876,矩园记椰蓉酥200g,1
6921734973030,得力125ml液体胶7303,2
6902902007160,厨邦酱油150ml,6
6926486600814,澳信园榴莲饼218g,1
6901028080347,钻石(硬红),5
6971305070033,蛋糕,2
6937281103509,口力橡皮糖（凝胶糖果）,1
6944876401421,老北琼酸奶蛋糕180克,3
6917790976894,安琪高活性干酵母12g,5
6951097101139,KTZB50,1
6958965501138,大 合味道 XO酱海鲜风味,5
6944582908016,160g佳芙香米糕绿豆香米草莓/菠萝/香米,2
6937221713508,30g贤哥山椒单蛋,1
6902227014843,嘉顿柠檬威化饼,8
6957897000221,杨生记香辣金针菇50g,2
6970016356153,农夫保罗615袜子,1
6920174735734,立白易漂洗,4
6924168100249,味之选辣味金针鱼,3
6970440826666,战马能量型维生素饮料,3
6953666133367,牛肉味薄饼,10
6921294350128,贝纳颂经典曼特宁风味  咖啡饮料,1
6946995068202,6820金双宏竹纤毛巾,1
6935666400434,逍遥牛肉泡椒味20g,2
601028004183,软1906,3
6909548088881,深晖芒果汁250ml,2
16921734900118,钉书钉6号,1
6959777300025,酱卤花生200克,1
6927514399342,15g 巧大娘巧乐鱿鱼烧烤,3
4895169990103,九制陈皮橘皮饮品330ml,1
6933364808897,三湘古镇盐焗鸡排100G,1
6910772000716,月光杯冰淇淋,1
6931630386124,胖哥天生有范槟榔28g,3
6911316570023,阿尔卑斯葡萄味牛奶硬糖,6
3080216015507,1664克伦堡凯旋白啤酒 330ml*24,3
6938428099754,雪糕,2
6923996612085,薄趣,1
6940369900174,金枣莊阿胶枣260克,1
6921931833090,香仔香辣猪蹄,6
6907992513379,畅意100%乳酸菌饮品-草莓味,5
4710111901719,绿力芒果汁,5
6901533123263,万土发松脆咸饼干200克,1
6943416256019,航空杯,1
6952246400110,石头果-蓝莓味,1
7809585501963,智利雄鹰梅洛红葡萄酒2016,1
6958630200502,毛巾,2
6953001234865,楚天舒金银花露340ml,3
6926896700845,吉香居榨菜80g,3
6901295018883,1840A0红双喜白色三星40mm乒乓球,1
6936699560751,思思毛巾,1
6955582511113,芳草抽纸 8包家庭装,1
6924513905598,荷氏午夜风暴味,4
6951310851490,火鸡面干吃面,2
6933641101574,澳美思曲奇182克,2
6959315405632,笔,3
6903148091036,10片护舒宝干爽贴身日用卫生巾,5
6945091715065,GR-009中性芯黑色,2
6930044168951,华味亨果丹皮150g,5
6932229410961,42ml金昌盛糖醋鸭脖子,2
911988009883,好吃点110克,1
6947503712815,修正液,3
6949352201403,雪花清爽易拉罐啤酒330ml,2
6922609212902,资料册80页,1
6926634128665,妙酸奶梅,1
6925122787889,想不老五香茶蛋,3
6907938050678,巧克力味夹心饼（20条）,1
6901893481003,水粉颜料（湖蓝）,1
6907992510453,伊利QQ星成长牛奶,2
6919838200800,海苔零食面包  四洲,3
6920696200321,素乡巴佬,1
6920727511143,生力啤酒,1
6907992631530,伊利草莓牛奶片,2
6937168884682,晨光1640缝线本38页,1
4897076061181,台湾米饼芝士味,1
6921482334138,18g旺旺泡芙(巧克力味),5
6932276303872,金箭开胃山楂120g,1
6937221716776,20g贤哥香辣味弹力鱼丸（盒装）,1
80177616,健达T8,3
6927018401572,肉蛋蛋,1
6924390201301,加碘日晒盐,8
6914068019529,洁柔三层抽纸,4
6959225300065,思味郎野山椒凤爪,2
8809100560559,糖糖,1
6945767700081,麦香包豆沙味,1
6917878054780,雀巢咖啡丝滑焦糖风味咖啡饮料,4
6949034189586,清新系列牙刷,1
6939028790591,毛巾  诚淳,1
6936768005367,嘉利是五香咸脆花生,3
6934660524849,超熟睡超薄随心翻410 棉质丝薄夜用 洁翼型 8P,3
6970441500367,桃李面包,1
6925370900146,淳风派卤香鹌鹑蛋,1
6920915100012,第三代老婆饼,1
6947503760786,修正液,3
6901390120559,澳洲雪晶盐未加碘,2
6922215613650,沙丁鱼,4
6920930325520,爱好文件夹,2
6922359500649,甜甜圈面包（黑米味）,1
6947503755744,中性笔,1
6919371400224,民兴地瓜条250g,3
6947503730215,晨光1008中性笔红,4
6923490608188,创顺葡萄干70克,1
6953036401874,德华原味酸奶,4
6935569803462,洋业葡萄味夹层饼干140克,3
6926265329400,120G上好佳八宝糖,1
6921501102687,四洲紫菜条原味 4.5g,7
6930107906643,洪金辉扁桃仁,1
6934579111239,利生20cm汤盘圆盘,1
6918551811492,雀巢花心筒巧克力味67g,4
6956269900121,山椒凤爪,1
6934937600054,帝王蟹 一根葱 盘,1
6935777695170, H986615mm桶装彩色反尾夹                                                     ,1
6970056800630,40克鸡蛋布丁菠萝,1
6925696401600,爱卤烤腿,1
6901028936989,好猫（招财猫1600）,6
6922215650051,渔享酸菜带鱼,2
6936699561062,思思毛巾,1
6901028126007,硬黄山,4
6934985733964,舒丽碳黑洁齿牙刷,1
6927975320404,可擦笔,1
6923730700016,杨氏金皇卷156克,2
6901533123348,万士发简装松脆咸饼干150克,1
6958566810172,满满馋嘴棒,2
6957599200387,麦动小辣条,1
6936868700155,康之友泡姜凤爪90克,2
6947503742850,中性笔,1
6921828312240,茶饮杯,1
6908946287339,7喜冰爽柠檬味汽水果味型汽水,5
6928205909376,澳利澳乳酸菌,2
6931678814139,牛奶梅肉,1
6914973203969,士力架巧克力（小）35克24条,1
6924751787888,双龙塑盒扑克,3
69020292,M&M'S迷你筒装T,1
6958430560134,40ml三家福小腿王,1
6949128600065,山东花生,3
6971210011350,NAME头饰,1
6926106103213,乳酸菌 奶酪 盘,1
6959326500340,乳酪蒸蛋糕,2
6901028221504,贵烟（行者）,6
6947503700836,晨光金属自动铅笔0.5,4
6923485101533,玩明糖惊喜蛋男/女孩,1
6907992512938,燕麦牛奶,3
6952339220533,福胖雪花生,4
6922359500038,椰香面包,3
6901721496223,卡夫麦斯威尔原味咖啡,1
6953320092887,创奕香桃片,1
6925473825018,知心笔,1
6931008495809,120ml加减乘除凤梨干,2
6921738084039,PM119宝珠笔笔盒,1
6947902950061,明兴盛皮本,1
6925303793968,统一海鲜面,2
6928580585776,联生酸甜梅120克,1
6915961670145,麻薯,1
6925138200020,片片爽,2
6947632288922,毛巾1,1
6902088714302,奥妙深层洁净薰衣草洗衣粉500g,4
6904417012448,。ee,1
6970025410198,酱卤肉制品,1
6917751461018,妙潔金属钢丝球1入装,2
6937221717568,贤哥香辣豆干20小包（盒）共,1
6921294348965,金橘爽 金橘味饮品,5
6917935002921,合味道咖喱牛肉风味,2
6923228400183,牛浪汉麻辣牛肉60g,3
6954432710218,炫迈薄荷味无糖口香糖,4
6923287602900,普丰高山乌梅102克,2
6937494307695,经典B5作文本3224,1
903148078914,太在洗衣服,1
6970654191055,单行本,1
6901028149358,哈德門(精品)20支,2
6933888214105,巨兽,1
6933328402345,零花钱盐焗鹌鹑蛋18g,1
8936036773873,达露奇草莓味含乳饮料,1
6903148078914,汰渍净白去渍洗衣粉2.8千克,2
6907992400037,32g伊利原味牛奶片,4
6930917200092,黑椒牛排点心面,3
6934917200809,吹拉哨切花棒糖,2
6937221700713,贤哥四方干,4
6907938050364,金夫巧克力,4
690285991219,怡宝,1
6931008478222,65ml亿心开心果原82,2
6908780800015,印章,2
6932522000067,沂蒙公社山楂条,1
6926160702162,三笑适齿多效,2
6914068016092,洁柔Face三层可湿水面纸天然无香M号6包*120,7
4891199000072,一号GP超霸电池,4
8801116005659,蓝星双爆珠,5
6921081200971,如意糕.肉松饼,3
6953957902801,多拉A梦口哨糖,1
6901028055314,软红河,5
6937221716196,69g贤哥香片素牛肉,5
6938428099808,鸡蛋布丁雪糕,1
6928123918214,防爆杯1821,1
6925661220137,山西陈醋,5
6958398300117,豆制素口水鸡（其他豆制品）,1
6907878500349,500ML芬达水蜜桃味,4
6928580585028,甘草梅条,1
6956052900840,香辣鱼仔,2
6924083401957,蓝带将军啤酒（瓶）,5
6949419837125,情人铺子,2
8854761720088,蜜桃汁,1
6922507821695,鸡蛋手擀挂面,2
6928035100578,萄萄干,1
901028186612,黄鹤楼南洋三号,1
6921555524886,刀削宽面红烧牛肉面,1
6932590900351,红油豇豆,3
6940369900105,金枣莊阿胶枣200克,2
6923450690673,绿箭留兰香薄荷味脆皮软心,2
6931227990000,燕春黄桃罐头,1
6928196864395,金硕80克牛肉干,1
6901586105179,威猛先生洁厕液(清香型)500克,4
6926475203750,香芋味珍珠奶茶,3
6926412202020,凤爪,4
6922215650037,酸菜带鱼,1
6918678310021,510g李锦记财神蚝油,6
6930763711148,牛耳仔,1
6949034185113,蓓雅牙刷511,1
6924760720364,旋转杯,1
6937760700229,绿豆味小布丁冰棍,2
6959593800013,神雕侠侣 麦丽素 盘,1
6945003799992,面包,1
6970848990105,电动火龙,1
6957288300411,龙岩泡鸡爪（酸爽微辣）,2
6933213204030,爽口佳酸辣脆豆角,3
6921734979018,得力7901皮面笔记本-80页-25K(本),1
6948564902085,锐欧鸡尾酒葡萄味,1
6953320089320,山楂系列120克迷你山楂,1
6933795205111,集味果盐焗青豆152克,1
6927149166654,波萝味面包，2元（多样共）,2
6937221713690,贤哥香辣味素牛排90克（共）,2
6902312303210,榄菊驱蚊花露水,2
6911988005809,150克早茶饼,4
6925009929197,炭烧原香拉茶（奶茶饮料）,1
6921734920348,得力2034美工刀(银色)(把),1
6901533201152,万士发铜锣烧红豆味160g,1
6901028143721,万宝路(硬红2.0),8
6930639273534,特浓牛奶糖,1
4897087980044,保护,1
6927018401541,肉片,1
6911316375406,阿尔卑斯意韵甜心牛奶夹心糖35g,2
6923462610430,花弄影手帕纸,2
6920912355415,盼盼162克迷你小面包奶香,4
6926830333108,保温杯,1
6971295510083,广之恋辣子鸡112,2
6923655594363,天卓考试活动铅笔TMO13-A,1
6926656823081,500克普通食用盐（加碘精制盐）,1
6930951101157,纯美衣架,1
6931652600420,永吉红包HB系列,2
6924160712983,240g爱辣小翅30包,1
6934495300069,地球星特厚型纸杯,1
6927119003606,东北大板巧克力,1
6927640061083,何老太,4
6937494306827,经典A5单行本,1
6954916301109,逗怪你飘香鸭脖香辣味18克,2
6947393200164,汇丰纸业B5牛皮本1626D,1
6970544270624,蛋糕,3
6900873095872,康师傅经典葱爆牛肉桶面,1
6957670201203,小贴士香辣毛豆,2
6921682813907,咪咪油炸休闲小点心,1
6970296760008,湘味鱼尾,2
6939723929852,垃圾铲,1
6935834000381,科记K-035台座,2
6970441500107,100克桃李起酥面包,1
6943438086823,香巴老五香瓜子,1
6949352228370,勇闯天涯,4
4712826825076,台湾美食500葡萄计饮科490豪升,3
6924746222486,南北特7号盐焗蛋,2
6920912351660,蛋黃派蛋黄味,6
6923644286408,ZUO风味酸奶海盐焦糖咸味,2
6932404911900,点心面3种,4
4713507014291,台湾Aji特浓牛奶大饼175gM,3
6942477600519,200g七仔啤酒花生,1
6937221717551,贤哥豆干20小包（盒丨,1
6930114300564,卡尼尔牙刷,1
6902902003582,美味鲜蒜蓉辣椒酱,6
8809424980293,泰国磨谷磨谷椰肉草莓汁320ml,2
4902778568149,三菱UM-151中性笔黑色,2
6911754102978,陈村桶米线酸辣味,1
6928580584809,联生甘草润佛手115克（多样共）,1
6920912349391,盼盼(16枚奶香)法式小面包,3
6927992570097,太港食用小苏打,2
6901668005892,奥利奥冰淇淋夹心抹茶味97g,4
6970495471019,乔嘴巴五连包话梅味西瓜子,2
6931948813015,紫芯蕃薯,2
6936983801089,16开半面高级信稿纸,1
6901028227933,龙凤呈祥百年好合,2
6937221708900,90g贤哥酱香土豆,2
6920404395745,农夫加州西梅,1
6935633705449,芳味村果味宝玉带豆102克,1
6948777600365,添乐卡通王多嘴鱼比萨味33g,2
6959651601163,真心蓝莓汁饮料,2
6901672913404,嘉士伯600,5
6901180906080,嘉士利早餐饼（红枣）167g,6
6937398900985,枇杷汁饮料,1
6903148064863,佳洁士茶爽柠檬茶香120G,3
6901404300854,上海硫磺皂,2
963852741,张梓何,1
6918551812147,雀巢8次方白巧克力味饼干脆皮树莓味雪糕,2
69020001,牛栏山二锅头100ml,3
6921734902313,得力0231起钉器,2
6920174761757,500g超威强力洁厕精,6
6924113253259,秀禾重庆酸辣粉,4
6931293466881,一品怡山泉水410ml,2
6918087711037,阿波罗糯米糍雪糕香芋味80g,1
6923644265977,未来星儿童成长牛奶佳智型,1
4890008500314,雀巢(进口罐装)香滑咖啡,2
4891338007351,黑人儿童牙膏(草莓) 40g,5
6931630080732,118g黑色诱惑孜然味,1
6924168100768,优之选黑瓜子,1
6933311067131,傻二哥兰花豆麻辣味72g,6
6935205312785,得力FB540-01缝线本,1
6947223700338,丹妹子野山椒凤爪,1
6920450399117,Mini 迷你脆劲爆火鸡味,2
6941448900382,劲品堂咸味花生米102克,4
6920404383360,新疆提子,2
6907938050579,金芙脆巧香米巧克力,1
6925282200518,乐活能量中性替芯,1
6914973105379,M&amp;M’s牛奶巧克力豆,3
6903653028077,美加思威化饼180克,1
6923830302806,鸿福堂咸青柠 500ml,4
914782116399,徐福记棒棒糖,1
6947503724429,晨光中性替芯6139,1
6956406300487,牙痒痒撸个烤串,2
6942514951079,噢佳葡萄干，梅（多样共）,2
6923567880288,咪咪蟹味粒90克,5
6931372421732,麦丽素,1
6901586104721,蚊香  雷达,4
6920382723202,乐惠大黄鱼120g,1
6921311189373,冰糖雪梨梨汁饮品,1
6971328500074,红豆饼6个装,4
6924187836037,洽洽香瓜子（多味）,2
6958833301747,蒸果子(绿豆味),1
6959606510335,玉丽333牙刷,1
6947144624522,捷虎能量维生素功能饮料,1
6970197113538,小领班椰子汁500ml,2
6901028311694,云烟（硬）,3
6958682900665,面包,1
6936519650204,博宝5020胶水,3
4902210308906,七星（天蓝）,3
6922725819672,酱油饼粗粮味,2
6946623701280,文哥耳仔酥98克,1
6957550100190,螺肉,2
6947503770228,晨光FBS-91635起钉器,1
6902312300042,1*6大盘榄菊无烟型筒装蚊香,3
6911920279732,水口桥，山核桃奶味,2
6924686502204,凝固型酸牛乳,4
6920912351622,盼盼奶香味法式小面包160g,3
6953801761110,乐悦衣架,1
6953787327805,中性笔,1
6947503726942,中性替芯,2
8809424980262,魔谷魔谷菠萝味,1
6901715292640,魔法士 意式红烩味 油炸方便面,3
6921482334206,旺旺泡芙草莓味18克,5
6923450656167,益达木糖醇清爽草莓味合6罐,1
6923287602887,普丰九制情人红梅145g,2
4054500525811,德国瓦伦丁小麦啤酒,1
6900873067565,康师傅经典老坛酸菜仔鸡袋面,1
6925696401730,150g三湘古镇黑土地花生 辣,1
926475201343,喜之郎菠萝味果汁爽150g,1
6911754102596,100g陈村酸辣牛肉味过桥米线,3
6928802470361,顾大嫂麻辣味麻辣烫粉饼+面片+配料119g,2
6921555500071,阿郎炒面香辣肉醬,1
6925158422297,金梅片（酸梅味）,1
6924187858084,洽洽每日坚果混合果仁水果蜜饯干26克,4
6927645508316,想念麦香挂面900g,2
8936050230178,SABAWA沙巴哇综合蔬果干100g(越南进口袋),5
6926032336259,1#黑色长尾夹(筒装）,1
6932430201716,四洲香浓玉米味粟一烧,1
6952581406501,18g 可乐味 劲跳棒糖,1
6910772002987,雪屋冰淇淋,2
6944433155521,漱口杯,1
6926892535021,银鹭红枣花生牛奶500ml,5
6938475201247,香菇牛肉盘,1
6900873026098,康师傅卤蛋王面,4
6921278300019,肉松饼,2
6925282218292,金品系列中性笔7101-0.28,2
6924987518805,椰子牛乳饮品,4
6902312187896,榄菊黑蚊香(檀香~不分~未注明~盘香)553_20盘,1
6971456680280,臭豆腐 铁板鱿鱼,1
6956885456187,1元棒,1
6923450662274,彩虹糖,2
6940391701596,蒜香花生,1
6902265190509,海天酱油生抽豉油,4
6952032220182,湘味长寿面（湘式挤压糕点）,1
6987387911584,诗琪毛巾,1
6970813650034,杨记泡椒凤爪,1
6951957205823,劲仔小鱼（酱汁味）20小包（盒）共,2
6935698202907,衣架,1
6922357114046,七匹狼时尚休闲男袜,1
6927994920418,巧娃鱼（泡椒味）,1
6901028326452,红塔山（传奇） 84mm 硬 烤烟型 1盒,1
6956966620001,70ml曹老板二粒泡椒蛋,1
6907878050813,雪碧纤维+柠檬味汽水,7
6948195800804,特香花生油,5
6925913800018,果条,1
4897008410278,铁尺饼干奶盐,1
6903653023553,美嘉思美旺雪饼126克,1
6902890229407,双汇马可菠萝精制火腿肠160g,6
6943981500098,打火机,3
6937760700632,红豆志冰棍,1
6945607000012,绿豆糕,2
6926896704126,吉香居下饭榨菜60克,1
6955738100017,王老吉龟苓膏3杯（条）,1
6924533300953,湘霸王168g酒鬼素牛筋,1
6950383009036,中欧环保盆903,1
6926486600142,澳信园原味杏仁饼360g,1
4897049812345,乐缇思铜锣烧红豆,1
6901533121658,万士发淮盐克力架饼干 250g,2
6921734973122,得力7312液体胶,2
6927380500507,立味面800克,1
6901668053787,奧利奧雙心草莓巧克力,4
6927018401558,肉片,1
6926486601040,澳信园凤梨饼218g,1
6927073408776,笔记本,1
6924746201481,南北特酱卤干80G,1
